domain,observable,system,radius_kpc,gbar_m_s2,observed_g_m_s2,chi,mean_density_kg_m3,required_enhancement,predicted_enhancement,predicted_g_m_s2,absolute_fractional_error,passes_5_percent
SPARC,dynamics,NGC2903,6.72,1.3816487913271588e-10,2.0266927029598134e-10,3.324304217901767e-07,2.3833263260425514e-21,1.4668653247349859,0.17221627710117482,2.3794241110370123e-11,0.8825957133233833,False
SPARC,dynamics,NGC2903,7.68,1.0607169588932442e-10,1.7389228351394904e-10,2.921808672798169e-07,1.6010076764218887e-21,1.6393843999193607,0.18826726736087318,1.9969828329416673e-11,0.8851597786521979,False
SPARC,dynamics,NGC2903,8.64,8.48046826265096e-11,1.5154018989912245e-10,2.6072493484578296e-07,1.1377876423276726e-21,1.7869318675069434,0.20346575614074225,1.7254848874878444e-11,0.8861368136969824,False
SPARC,dynamics,NGC2903,9.6,6.958310430353715e-11,1.363861709092102e-10,2.3528222772784223e-07,8.402096955664124e-22,1.9600472309235164,0.21817620144676353,1.5181377381819678e-11,0.8886882938305699,False
SPARC,dynamics,NGC2903,10.56,5.855900971919285e-11,1.2153229227394534e-10,2.1416473947709524e-07,6.428134089223739e-22,2.075381616880602,0.23221514911787755,1.3598289174137608e-11,0.8881096627101728,False
SPARC,dynamics,NGC2903,11.52,5.0279319111543064e-11,1.0917656548962358e-10,1.9622846499120446e-07,5.05931861702533e-22,2.1714010336420597,0.2456710271567617,1.2352171970875384e-11,0.8868605921474113,False
SPARC,dynamics,NGC2903,12.48,4.3077395487767324e-11,9.975783428148617e-11,1.808435204028112e-07,4.001197363027001e-22,2.315781470813721,0.25974984966014536,1.1189347001698186e-11,0.8878349045737575,False
SPARC,dynamics,NGC2903,13.44,3.6956041801484974e-11,8.981829445871516e-11,1.6765421738161332e-07,3.1874347476974774e-22,2.4304089420936323,0.2743018896523777,1.0137112100219588e-11,0.8871375574284691,False
SPARC,dynamics,NGC2903,14.4,3.204616907457924e-11,8.124453635343166e-11,1.562828318807281e-07,2.579697301686619e-22,2.5352339671040194,0.288704230602422,9.25186458643153e-12,0.8861232397685934,False
SPARC,dynamics,NGC2903,15.36,2.8012868610298887e-11,7.457168177481879e-11,1.4638525814133582e-07,2.1140803542201164e-22,2.662050888547795,0.30307088758689715,8.489884953578413e-12,0.88615135462259,False
SPARC,dynamics,NGC2903,16.32,2.475352675590066e-11,6.944044789986521e-11,1.3768949295376968e-07,1.758215284480226e-22,2.8052749244433315,0.3171265282075687,7.850000000991937e-12,0.8869534941319528,False
SPARC,dynamics,NGC2903,17.28,2.1938426517948576e-11,6.628593935539447e-11,1.2999478007826618e-07,1.4716917634234981e-22,3.0214536717646396,0.3314217924110745,7.270872639257165e-12,0.8903104834907126,False
SPARC,dynamics,NGC2903,18.24,1.9626392485560812e-11,6.146820191755332e-11,1.2314500564114915e-07,1.2472995549265617e-22,3.1319154532742397,0.34539942780689525,6.7789447344262535e-12,0.8897162350133686,False
SPARC,dynamics,NGC2903,19.2,1.7673284006439402e-11,5.7768578740225724e-11,1.1699811563481789e-07,1.0670165353598887e-22,3.26869520792951,0.3592292051678496,6.3487597663388955e-12,0.8901001218172935,False
SPARC,dynamics,NGC2903,20.16,1.5980862913990506e-11,5.501769403831022e-11,1.1145199945278717e-07,9.188927397196976e-23,3.442723608507071,0.3730830498432711,5.962189075078803e-12,0.8916314255023633,False
SPARC,dynamics,NGC2903,21.12,1.4546530155280233e-11,5.027044048365854e-11,1.0642116420098297e-07,7.984001677920349e-23,3.4558372303934566,0.38669018688515755,5.625000464275893e-12,0.888105208345958,False
SPARC,dynamics,NGC2903,22.08,1.3321800606459206e-11,4.650400860813192e-11,1.0182853552525683e-07,6.993892969691316e-23,3.490820046171836,0.4000459948530213,5.329332976844555e-12,0.8854005679004489,False
SPARC,dynamics,NGC2903,23.04,1.2230219844528433e-11,4.406700275998373e-11,9.761762878494143e-08,6.153283302471153e-23,3.6031243362888903,0.41348404961657736,5.057000829016644e-12,0.8852429139199638,False
SPARC,dynamics,NGC2903,24.0,1.133168138436344e-11,4.472815549314798e-11,9.373468853410301e-08,5.473161142497405e-23,3.94717729664269,0.42624553315477787,4.830078573218066e-12,0.8920125697122029,False
SPARC,dynamics,NGC2903,24.96,1.0518032345716e-11,4.206780808413359e-11,9.013391234513448e-08,4.8847803830041615e-23,3.9995891533141967,0.43908537707708106,4.6183141986276455e-12,0.8902173797743101,False
SPARC,dynamics,NGC2915,0.34,9.715385443586856e-11,1.7371530161801043e-11,3.9533794348716485e-08,3.312350150339861e-20,0.17880433321632155,0.09903308205542838,9.621445638348516e-12,0.4461371250124241,False
SPARC,dynamics,NGC2915,0.67,6.061465066169284e-11,4.738744868769776e-11,3.05963491049168e-08,1.0487160765236419e-20,0.7817820967439083,0.1251359833361012,7.585073915125191e-12,0.8399349590412883,False
SPARC,dynamics,NGC2915,1.0,3.899907777851439e-11,4.0383026647837286e-11,2.4953320143499307e-08,4.520739258732827e-21,1.035486707587874,0.14965655061047767,5.836467457322194e-12,0.8554722629331507,False
SPARC,dynamics,NGC2915,1.34,2.6719828608779637e-11,6.167759240974248e-11,2.1117586969894585e-08,2.3114472753773154e-21,2.308307935383851,0.17339273921078768,4.633024273719072e-12,0.9248831854048303,False
SPARC,dynamics,NGC2915,1.68,1.8941249609580382e-11,7.177940319061003e-11,1.8452543954227706e-08,1.3069364407518737e-21,3.789581187626839,0.19713043963686339,3.733896862808148e-12,0.9479809430444441,False
SPARC,dynamics,NGC2915,2.01,1.4142271477585782e-11,7.130117518778779e-11,1.6578391961687784e-08,8.156019100554398e-22,5.041706015953214,0.21968433442996693,3.1068354968813376e-12,0.9564265877988858,False
SPARC,dynamics,NGC2915,2.34,1.0983602079538756e-11,7.666188054537934e-11,1.5155033611549582e-08,5.441066765783539e-22,6.979666596643373,0.2414888256182871,2.6524171672463903e-12,0.9654010944112398,False
SPARC,dynamics,NGC2915,2.67,8.754369286901699e-12,8.361696076772373e-11,1.4036895119952923e-08,3.800744914057741e-22,9.5514545968299,0.26295834414454955,2.302034451713572e-12,0.9724692881614257,False
SPARC,dynamics,NGC2915,3.01,7.007519830831787e-12,8.037304905159672e-11,1.3116940661014172e-08,2.6986897632919823e-22,11.469542861365902,0.28556102793617555,2.0010745661754602e-12,0.9751026670035768,False
SPARC,dynamics,NGC2915,3.35,5.736485523404619e-12,6.76109755903137e-11,1.2373127247355607e-08,1.9849803720609453e-22,11.78613199919424,0.30779180104300885,1.765643210905855e-12,0.9738852576007081,False
SPARC,dynamics,NGC2915,3.68,4.9513242436713235e-12,5.6079924310742646e-11,1.176767234676997e-08,1.5596554628667e-22,11.326247595766487,0.3266746646918326,1.6174721870818713e-12,0.9711577323442994,False
SPARC,dynamics,NGC2915,4.02,4.429543487242694e-12,5.52693141386673e-11,1.1220150978404327e-08,1.2772856660949577e-22,12.47742894902052,0.3433497997254027,1.5208828692197408e-12,0.9724823277994017,False
SPARC,dynamics,NGC2915,4.35,4.094814405524307e-12,5.194373195592753e-11,1.0737253698886817e-08,1.091189271364074e-22,12.685246951815529,0.3572047434017742,1.4626871290031988e-12,0.9718409310627847,False
SPARC,dynamics,NGC2915,4.68,3.80269475581235e-12,4.476264070866387e-11,1.0289866841489613e-08,9.418911895403812e-23,11.77129472205072,0.37074817891428735,1.4098421556843393e-12,0.9685040441456471,False
SPARC,dynamics,NGC2915,5.02,3.4831250229384404e-12,4.1627164399349236e-11,9.864624515368632e-09,8.043044433131813e-23,11.951096824032934,0.38596197849048597,1.3443538251830398e-12,0.9677048906746082,False
SPARC,dynamics,NGC2915,5.35,3.1539118664119388e-12,4.0830245103483534e-11,9.488642289112726e-09,6.833621066893363e-23,12.945905539819107,0.4024395090584524,1.269258743132448e-12,0.9689137613571622,False
SPARC,dynamics,NGC2915,5.69,2.8264305640285922e-12,3.867155287925796e-11,9.139595125808261e-09,5.758126162460682e-23,13.682116720439891,0.42065848883026413,1.1889620098479388e-12,0.9692548676915,False
SPARC,dynamics,NGC2915,6.03,2.551280116859008e-12,3.517460149477343e-11,8.825721015743687e-09,4.904513723731481e-23,13.787040185175124,0.43862166555683346,1.1190467341587308e-12,0.9681859442153166,False
SPARC,dynamics,NGC2915,6.36,2.3876989188210313e-12,3.180142066890296e-11,8.545932253947609e-09,4.3518865879692615e-23,13.318857087980538,0.4525976496474108,1.0806669187240627e-12,0.9660182816995722,False
SPARC,dynamics,NGC2915,6.69,2.307179806207573e-12,3.2097569418066946e-11,8.279971557259283e-09,3.9977022619236726e-23,13.91203638819435,0.4628433883681562,1.067862919079699e-12,0.9667307232777999,False
SPARC,dynamics,NGC2915,7.02,2.2796825652845885e-12,2.932438990981006e-11,8.020129890757431e-09,3.764370726677256e-23,12.86336543357706,0.4702688035953989,1.0720635925536733e-12,0.9634412311440781,False
SPARC,dynamics,NGC2915,7.36,2.2447370030771012e-12,2.6446916585903828e-11,7.756058755315855e-09,3.5354343174183647e-23,11.781743941339323,0.4781674013739754,1.073360059529383e-12,0.9594145481556258,False
SPARC,dynamics,NGC2915,7.7,2.12238256873327e-12,2.6869048560526912e-11,7.501168551940071e-09,3.1951265700397506e-23,12.659851695146331,0.49124352280320116,1.0426066898006387e-12,0.9611967395327752,False
SPARC,dynamics,NGC2915,8.03,2.0498707922800196e-12,2.680705633289145e-11,7.264814116469847e-09,2.9591437569249824e-23,13.077437092059172,0.5014410144824215,1.0278892896387782e-12,0.9616560178456599,False
SPARC,dynamics,NGC2915,8.37,1.997191025931134e-12,2.616180063809948e-11,7.028604323503134e-09,2.7659814919145286e-23,13.099298113410196,0.5106221490563103,1.0198099737369328e-12,0.9610191214341806,False
SPARC,dynamics,NGC2915,8.7,1.940601547476332e-12,2.5047126370372315e-11,6.805531882748834e-09,2.5856649152912662e-23,12.906887765262795,0.5199917922605327,1.009096876735781e-12,0.9597120698872099,False
SPARC,dynamics,NGC2915,9.03,1.9050492179106023e-12,2.5747112173432922e-11,6.587679193321574e-09,2.4455332495446254e-23,13.515195267065877,0.5278915686001221,1.0056594199032637e-12,0.9609408848212131,False
SPARC,dynamics,NGC2915,9.37,1.8449030172874238e-12,2.56398905403435e-11,6.368810423606879e-09,2.282385880930497e-23,13.897690176712944,0.5378801693206862,9.923367473188042e-13,0.9612971535210965,False
SPARC,dynamics,NGC2915,9.7,1.8047138112732171e-12,2.4309486371271392e-11,6.16206288203678e-09,2.1567098881647632e-23,13.469995197809876,0.5462434240072006,9.858130516229669e-13,0.959447392817481,False
SPARC,dynamics,NGC2915,10.04,1.727839070046872e-12,2.4151713982515043e-11,5.95588278837332e-09,1.9949163929183708e-23,13.977988113129,0.558014815919518,9.641598006107564e-13,0.9600790320178199,False
SPARC,dynamics,NGC2955,0.75,8.664065958703317e-10,1.2341319638109402e-09,2.2810544906774963e-06,1.3391080114665146e-19,1.4244258638996363,0.07585936786907699,6.572505668032221e-11,0.9467438988636463,False
SPARC,dynamics,NGC2955,1.55,7.757238255941267e-10,8.616082176691151e-10,2.0555387930869895e-06,5.801369858710828e-20,1.110715165940932,0.0887747444241005,6.88646843608041e-11,0.9200742484245312,False
SPARC,dynamics,NGC2955,2.3,6.572995296751656e-10,7.583987151089284e-10,1.8710399379320123e-06,3.312764833797095e-20,1.1538099159811137,0.09903063561504433,6.509279021320134e-11,0.914170753567466,False
SPARC,dynamics,NGC2955,3.06,6.05020086094272e-10,6.940774886046598e-10,1.7063518956420308e-06,2.2919412888049266e-20,1.147197431221335,0.10659039854872387,6.448933210677168e-11,0.9070862646238276,False
SPARC,dynamics,NGC2955,3.85,5.239955788278244e-10,5.177165958908733e-10,1.5532409627110932e-06,1.577691243002806e-20,0.9880171070317098,0.11499573358297466,6.025725598154109e-11,0.8836095723803252,False
SPARC,dynamics,NGC2955,4.61,4.4855408380296953e-10,4.499762289328511e-10,1.4263576457067713e-06,1.1278958830533274e-20,1.003170509825313,0.12325145344543076,5.528494277759955e-11,0.8771380814744114,False
SPARC,dynamics,NGC2955,5.36,3.825022214106895e-10,4.375112503050069e-10,1.31936082927845e-06,8.272262244367458e-21,1.143813619412303,0.13152538032801075,5.0308750147349916e-11,0.8850115280183593,False
SPARC,dynamics,NGC2955,6.12,3.2932793489151443e-10,3.80336162884072e-10,1.226492182210073e-06,6.237811841978353e-21,1.154885822271228,0.13964739070905885,4.598978679520281e-11,0.8790812147694179,False
SPARC,dynamics,NGC2955,6.91,2.8790732429413035e-10,3.170429521945573e-10,1.1427861103564955e-06,4.829807124579164e-21,1.101197939204428,0.1475325074358682,4.2475689462264707e-11,0.8660254417634902,False
SPARC,dynamics,NGC2955,7.66,2.5918830924499486e-10,2.539527112909896e-10,1.0723486553931134e-06,3.922308606299526e-21,0.9798000227353758,0.1543418437836338,4.0003601536035166e-11,0.8424761786055618,False
SPARC,dynamics,NGC2955,8.42,2.3049079711308576e-10,2.348179378500134e-10,1.0084628594592018e-06,3.1731939687855947e-21,1.0187735943956349,0.16166359768813432,3.726197149530729e-11,0.8413154811064398,False
SPARC,dynamics,NGC2955,8.86,2.1441220146234367e-10,2.6075836880948006e-10,9.748583815049459e-07,2.8052456388095792e-21,1.2161545240011724,0.16611070341294187,3.561616160522731e-11,0.8634131599770444,False
SPARC,dynamics,NGC2955,9.21,2.021103049317857e-10,2.2880746286223653e-10,9.498327145212698e-07,2.5438057749955356e-21,1.1320920174726439,0.1697440193647145,3.4307015514149385e-11,0.8500616409753845,False
SPARC,dynamics,NGC2955,10.82,1.5779072583231405e-10,1.917181529926473e-10,8.503636324387687e-07,1.6904772672972965e-21,1.2150153437812834,0.18597271005571359,2.9344768904693535e-11,0.8469379740695762,False
SPARC,dynamics,NGC2955,11.56,1.42538247139173e-10,2.0588760535993392e-10,8.122124419553953e-07,1.4293174684934102e-21,1.4444376123056095,0.19316226903107636,2.7533011241114984e-11,0.8662716427587682,False
SPARC,dynamics,NGC2955,12.4,1.2794269125230307e-10,1.9908838963928545e-10,7.732097040824285e-07,1.196048851704685e-21,1.5560747369826935,0.20115610638067527,2.5736453612178168e-11,0.8707285057716913,False
SPARC,dynamics,NGC2955,14.17,1.0777394314317787e-10,1.7295972742712075e-10,7.015883311970464e-07,8.81655750151064e-22,1.6048380747964603,0.21575887778913705,2.325318502748232e-11,0.8655572289955162,False
SPARC,dynamics,NGC2955,16.88,8.413407287561573e-11,1.4519190388876195e-10,6.123109278515336e-07,5.7776947448096165e-22,1.7257206138518273,0.238100738100251,2.0032384851064413e-11,0.8620282239262314,False
SPARC,dynamics,NGC2955,19.49,7.077775664315064e-11,1.2666475277204412e-10,5.429037742856383e-07,4.2095926834846057e-22,1.7896124259866864,0.2566253296843163,1.816336513286484e-11,0.8566028454217799,False
SPARC,dynamics,NGC2955,22.19,5.811789889434666e-11,1.0411532887120295e-10,4.831615775815666e-07,3.0360416467470364e-22,1.791450325148121,0.2775393627478019,1.6130004623378153e-11,0.8450756022359401,False
SPARC,dynamics,NGC2955,24.8,4.824276396693e-11,8.631057713246406e-11,4.3550743210077385e-07,2.2549432828453236e-22,1.7890885603409707,0.2983258966940481,1.4392065819433705e-11,0.8332525827356516,False
SPARC,dynamics,NGC2955,27.51,3.984834783713458e-11,7.6002223423407e-11,3.945266232589173e-07,1.6790933867914248e-22,1.9072866893763838,0.32075685974508694,1.2781630918269216e-11,0.8318255658513701,False
SPARC,dynamics,NGC2955,30.12,3.3586931426766534e-11,6.617559409627697e-11,3.616244638766569e-07,1.2926188411220521e-22,1.9702780601010623,0.34232706970797644,1.1497715815807732e-11,0.8262544375637938,False
SPARC,dynamics,NGC2955,35.43,2.5314911400676795e-11,4.713353542358981e-11,3.0793333351244323e-07,8.282479721173106e-23,1.8618882238051087,0.38308258136438866,9.697701606382058e-12,0.7942504944891431,False
SPARC,dynamics,NGC2976,0.11,2.147275541600048e-11,1.3623057667627947e-11,7.864381914259756e-08,2.2628210700865067e-20,0.6344345382650188,0.10686542399821752,2.294695111940913e-12,0.8315579976297299,False
SPARC,dynamics,NGC2976,0.17,2.3313479925589702e-11,1.7204725345432585e-11,7.818252817385842e-08,1.5896931559714294e-20,0.7379732841405657,0.1148172125458804,2.6767887798005488e-12,0.8444154889975521,False
SPARC,dynamics,NGC2976,0.24,2.654955770213843e-11,2.6466364197128984e-11,7.758335009569463e-08,1.2823340388510193e-20,0.9968664824498095,0.12001203039260533,3.1862663258592664e-12,0.8796107277098187,False
SPARC,dynamics,NGC2976,0.31,2.881376343538648e-11,4.098435847205706e-11,7.691807798356198e-08,1.077440792681906e-20,1.4223882473375118,0.12443229850455073,3.5853628128315197e-12,0.9125187523607085,False
SPARC,dynamics,NGC2976,0.38,3.035079778831763e-11,5.8096085783220946e-11,7.620712835481914e-08,9.2585214365937e-21,1.9141534989759905,0.12844391064346883,3.898375159080661e-12,0.9328978001439372,False
SPARC,dynamics,NGC2976,0.45,3.180690200205839e-11,5.93199442871651e-11,7.546021174332957e-08,8.193396628846621e-21,1.8650022653361902,0.1317915021880942,4.191879394800776e-12,0.9293344010151445,False
SPARC,dynamics,NGC2976,0.52,3.3528956070296585e-11,5.1334567171585175e-11,7.467510486381593e-08,7.474322108537788e-21,1.5310517590812391,0.13437685560040413,4.505515688290538e-12,0.912232323431677,False
SPARC,dynamics,NGC2976,0.59,3.5402992520749426e-11,5.51970627147415e-11,7.38467856428886e-08,6.955735891148977e-21,1.5591072614099195,0.13644339535719152,4.830504505336308e-12,0.912486203653619,False
SPARC,dynamics,NGC2976,0.66,3.716851976685984e-11,6.188169847761001e-11,7.29747316860765e-08,6.5280947913579256e-21,1.6648954240245237,0.13829870682183754,5.140358218238622e-12,0.9169324962840426,False
SPARC,dynamics,NGC2976,0.73,3.882909517566713e-11,6.891583750358705e-11,7.206150804321977e-08,6.165801401226465e-21,1.774850461794285,0.13999413447439046,5.4358455715412505e-12,0.9211234199793579,False
SPARC,dynamics,NGC2976,0.8,4.037181355149581e-11,7.455453265107878e-11,7.11097920921326e-08,5.849831998111979e-21,1.846697636111432,0.14157826777878635,5.715771429708909e-12,0.9233343537077863,False
SPARC,dynamics,NGC2976,0.87,4.1933661312129435e-11,7.882171237315261e-11,7.012077019139461e-08,5.5872570526125575e-21,1.8796763723169863,0.1429787909633895,5.995624195076528e-12,0.9239343574941327,False
SPARC,dynamics,NGC2976,0.94,4.395348972486932e-11,8.311599062537628e-11,6.908870915890154e-08,5.4202663754083286e-21,1.8909986703137345,0.14391324923824955,6.325489521665959e-12,0.9238956369999071,False
SPARC,dynamics,NGC2976,1.01,4.7062561545695046e-11,7.767089088317435e-11,6.799501681128513e-08,5.401436931468819e-21,1.650375337257416,0.1440208837459842,6.777991705160773e-12,0.9127344668241848,False
SPARC,dynamics,NGC2976,1.08,5.057098498094209e-11,7.927786344018921e-11,6.682180547969918e-08,5.427911760492128e-21,1.5676551182474585,0.143869680536737,7.275631453636262e-12,0.9082261915506171,False
SPARC,dynamics,NGC2976,1.14,5.3544138363466703e-11,9.301150272259345e-11,6.574943657569048e-08,5.444552685782683e-21,1.7370996259425369,0.143775114427115,7.698314620108704e-12,0.9172326605337309,False
SPARC,dynamics,NGC2976,1.21,5.781260055314193e-11,1.0901981529690845e-10,6.441132080920258e-08,5.53850123579321e-21,1.8857448766155454,0.14324795762418718,8.281536954180537e-12,0.9240364063025945,False
