candidate_id,q_R80,route_fraction_max,acceleration_gate_power,shape_gate,shape_midpoint,shape_width,fold,training_galaxies,test_galaxies,training_equal_galaxy_RMSE_km_s,test_equal_galaxy_RMSE_km_s
q2__f0.2__n0__hc0.6_w0.05__RAR,2.0,0.2,0.0,c0.6_w0.05,0.6,0.05,2,108,23,10.599877721712813,7.801280144594335
q2__f0.2__n0__hc0.6_w0.05__RAR,2.0,0.2,0.0,c0.6_w0.05,0.6,0.05,3,106,25,9.071201235491912,13.873701813449632
q2__f0.2__n0__hc0.6_w0.05__RAR,2.0,0.2,0.0,c0.6_w0.05,0.6,0.05,4,104,27,9.924561780562366,11.039825258708198
q2__f0.2__n0__hc0.6_w0.1__RAR,2.0,0.2,0.0,c0.6_w0.1,0.6,0.1,0,109,22,10.629196466944094,7.878993390723222
q2__f0.2__n0__hc0.6_w0.1__RAR,2.0,0.2,0.0,c0.6_w0.1,0.6,0.1,1,97,34,10.587161691676059,9.08779503331553
q2__f0.2__n0__hc0.6_w0.1__RAR,2.0,0.2,0.0,c0.6_w0.1,0.6,0.1,2,108,23,10.662074216620681,7.81054651801154
q2__f0.2__n0__hc0.6_w0.1__RAR,2.0,0.2,0.0,c0.6_w0.1,0.6,0.1,3,106,25,9.167936733096413,13.814651850771885
q2__f0.2__n0__hc0.6_w0.1__RAR,2.0,0.2,0.0,c0.6_w0.1,0.6,0.1,4,104,27,9.974940830218552,11.109864963855017
q2__f0.2__n0__hc0.6_w0.2__RAR,2.0,0.2,0.0,c0.6_w0.2,0.6,0.2,0,109,22,10.691328583683159,8.091572875780727
q2__f0.2__n0__hc0.6_w0.2__RAR,2.0,0.2,0.0,c0.6_w0.2,0.6,0.2,1,97,34,10.63915113721739,9.267321309123831
q2__f0.2__n0__hc0.6_w0.2__RAR,2.0,0.2,0.0,c0.6_w0.2,0.6,0.2,2,108,23,10.74857486220489,7.863422023870895
q2__f0.2__n0__hc0.6_w0.2__RAR,2.0,0.2,0.0,c0.6_w0.2,0.6,0.2,3,106,25,9.287101915069123,13.794320013255872
q2__f0.2__n0__hc0.6_w0.2__RAR,2.0,0.2,0.0,c0.6_w0.2,0.6,0.2,4,104,27,10.066938649161063,11.155319266003993
q2__f0.2__n0__hc0.7_w0.05__RAR,2.0,0.2,0.0,c0.7_w0.05,0.7,0.05,0,109,22,10.846784367426727,7.540511094803183
q2__f0.2__n0__hc0.7_w0.05__RAR,2.0,0.2,0.0,c0.7_w0.05,0.7,0.05,1,97,34,10.732423559714086,9.238849651161026
q2__f0.2__n0__hc0.7_w0.05__RAR,2.0,0.2,0.0,c0.7_w0.05,0.7,0.05,2,108,23,10.81914013374765,7.893978962223939
q2__f0.2__n0__hc0.7_w0.05__RAR,2.0,0.2,0.0,c0.7_w0.05,0.7,0.05,3,106,25,9.303024533011405,14.001640359576413
q2__f0.2__n0__hc0.7_w0.05__RAR,2.0,0.2,0.0,c0.7_w0.05,0.7,0.05,4,104,27,10.041936840086715,11.527167468548207
q2__f0.2__n0__hc0.7_w0.1__RAR,2.0,0.2,0.0,c0.7_w0.1,0.7,0.1,0,109,22,10.816641214973298,7.777331422398767
q2__f0.2__n0__hc0.7_w0.1__RAR,2.0,0.2,0.0,c0.7_w0.1,0.7,0.1,1,97,34,10.717739927896998,9.301006653889479
q2__f0.2__n0__hc0.7_w0.1__RAR,2.0,0.2,0.0,c0.7_w0.1,0.7,0.1,2,108,23,10.823226868077933,7.891436769495757
q2__f0.2__n0__hc0.7_w0.1__RAR,2.0,0.2,0.0,c0.7_w0.1,0.7,0.1,3,106,25,9.327723096244812,13.94417639892456
q2__f0.2__n0__hc0.7_w0.1__RAR,2.0,0.2,0.0,c0.7_w0.1,0.7,0.1,4,104,27,10.079171824888881,11.415312044250358
q2__f0.2__n0__hc0.7_w0.2__RAR,2.0,0.2,0.0,c0.7_w0.2,0.7,0.2,0,109,22,10.794425806364139,8.010574890253105
q2__f0.2__n0__hc0.7_w0.2__RAR,2.0,0.2,0.0,c0.7_w0.2,0.7,0.2,1,97,34,10.708090010827297,9.377750159671901
q2__f0.2__n0__hc0.7_w0.2__RAR,2.0,0.2,0.0,c0.7_w0.2,0.7,0.2,2,108,23,10.83500581796942,7.894550709349043
q2__f0.2__n0__hc0.7_w0.2__RAR,2.0,0.2,0.0,c0.7_w0.2,0.7,0.2,3,106,25,9.366834400260283,13.873975837693177
q2__f0.2__n0__hc0.7_w0.2__RAR,2.0,0.2,0.0,c0.7_w0.2,0.7,0.2,4,104,27,10.118238532907633,11.328388172732325
q2__f0.2__n1__hnone__RAR,2.0,0.2,1.0,none,,,0,109,22,10.751048931932765,8.16241954974939
q2__f0.2__n1__hnone__RAR,2.0,0.2,1.0,none,,,1,97,34,10.567148835773326,9.75140003170142
q2__f0.2__n1__hnone__RAR,2.0,0.2,1.0,none,,,2,108,23,10.768302421188162,8.18598599983252
q2__f0.2__n1__hnone__RAR,2.0,0.2,1.0,none,,,3,106,25,9.40175436457641,13.70381904707343
q2__f0.2__n1__hnone__RAR,2.0,0.2,1.0,none,,,4,104,27,10.253943978381937,10.7662240298086
q2__f0.2__n1__hc0.5_w0.05__RAR,2.0,0.2,1.0,c0.5_w0.05,0.5,0.05,0,109,22,10.642842869984612,7.698392434963406
q2__f0.2__n1__hc0.5_w0.05__RAR,2.0,0.2,1.0,c0.5_w0.05,0.5,0.05,1,97,34,10.531058991177636,9.223796033972274
q2__f0.2__n1__hc0.5_w0.05__RAR,2.0,0.2,1.0,c0.5_w0.05,0.5,0.05,2,108,23,10.619655569975668,7.995519589509964
q2__f0.2__n1__hc0.5_w0.05__RAR,2.0,0.2,1.0,c0.5_w0.05,0.5,0.05,3,106,25,9.172871928412999,13.756844653534744
q2__f0.2__n1__hc0.5_w0.05__RAR,2.0,0.2,1.0,c0.5_w0.05,0.5,0.05,4,104,27,9.999097318102049,10.974978751585356
q2__f0.2__n1__hc0.5_w0.1__RAR,2.0,0.2,1.0,c0.5_w0.1,0.5,0.1,0,109,22,10.679571543199263,7.709130548345316
q2__f0.2__n1__hc0.5_w0.1__RAR,2.0,0.2,1.0,c0.5_w0.1,0.5,0.1,1,97,34,10.550222003851482,9.302881358728865
q2__f0.2__n1__hc0.5_w0.1__RAR,2.0,0.2,1.0,c0.5_w0.1,0.5,0.1,2,108,23,10.660526247946114,7.9821071267838795
q2__f0.2__n1__hc0.5_w0.1__RAR,2.0,0.2,1.0,c0.5_w0.1,0.5,0.1,3,106,25,9.22683319186433,13.733211647750236
q2__f0.2__n1__hc0.5_w0.1__RAR,2.0,0.2,1.0,c0.5_w0.1,0.5,0.1,4,104,27,10.014608587945595,11.070265940706436
q2__f0.2__n1__hc0.5_w0.2__RAR,2.0,0.2,1.0,c0.5_w0.2,0.5,0.2,0,109,22,10.764236841762134,7.802799104080039
q2__f0.2__n1__hc0.5_w0.2__RAR,2.0,0.2,1.0,c0.5_w0.2,0.5,0.2,1,97,34,10.611129940839037,9.467156586359074
q2__f0.2__n1__hc0.5_w0.2__RAR,2.0,0.2,1.0,c0.5_w0.2,0.5,0.2,2,108,23,10.756100210341488,8.006032370071887
q2__f0.2__n1__hc0.5_w0.2__RAR,2.0,0.2,1.0,c0.5_w0.2,0.5,0.2,3,106,25,9.332929929775661,13.763952721017217
q2__f0.2__n1__hc0.5_w0.2__RAR,2.0,0.2,1.0,c0.5_w0.2,0.5,0.2,4,104,27,10.094334505313233,11.175366742807043
q2__f0.2__n1__hc0.6_w0.05__RAR,2.0,0.2,1.0,c0.6_w0.05,0.6,0.05,0,109,22,10.755827806471288,7.473676159918316
q2__f0.2__n1__hc0.6_w0.05__RAR,2.0,0.2,1.0,c0.6_w0.05,0.6,0.05,1,97,34,10.610826034443516,9.263476697888164
q2__f0.2__n1__hc0.6_w0.05__RAR,2.0,0.2,1.0,c0.6_w0.05,0.6,0.05,2,108,23,10.700776928228171,8.000234622401637
q2__f0.2__n1__hc0.6_w0.05__RAR,2.0,0.2,1.0,c0.6_w0.05,0.6,0.05,3,106,25,9.218521225102513,13.900794056152318
q2__f0.2__n1__hc0.6_w0.05__RAR,2.0,0.2,1.0,c0.6_w0.05,0.6,0.05,4,104,27,10.023685710294354,11.204293854937905
q2__f0.2__n1__hc0.6_w0.1__RAR,2.0,0.2,1.0,c0.6_w0.1,0.6,0.1,0,109,22,10.784562476328508,7.627494914863738
q2__f0.2__n1__hc0.6_w0.1__RAR,2.0,0.2,1.0,c0.6_w0.1,0.6,0.1,1,97,34,10.637766873001972,9.363019638313283
q2__f0.2__n1__hc0.6_w0.1__RAR,2.0,0.2,1.0,c0.6_w0.1,0.6,0.1,2,108,23,10.753176564982805,7.992506621130288
q2__f0.2__n1__hc0.6_w0.1__RAR,2.0,0.2,1.0,c0.6_w0.1,0.6,0.1,3,106,25,9.296389299169485,13.851423432315109
q2__f0.2__n1__hc0.6_w0.1__RAR,2.0,0.2,1.0,c0.6_w0.1,0.6,0.1,4,104,27,10.060572121035461,11.272712407908111
q2__f0.2__n1__hc0.6_w0.2__RAR,2.0,0.2,1.0,c0.6_w0.2,0.6,0.2,0,109,22,10.834065205166565,7.792985894723698
q2__f0.2__n1__hc0.6_w0.2__RAR,2.0,0.2,1.0,c0.6_w0.2,0.6,0.2,1,97,34,10.674777631468631,9.51303800757285
q2__f0.2__n1__hc0.6_w0.2__RAR,2.0,0.2,1.0,c0.6_w0.2,0.6,0.2,2,108,23,10.824019815575943,8.013433589873925
q2__f0.2__n1__hc0.6_w0.2__RAR,2.0,0.2,1.0,c0.6_w0.2,0.6,0.2,3,106,25,9.390234361002687,13.832504190700073
q2__f0.2__n1__hc0.6_w0.2__RAR,2.0,0.2,1.0,c0.6_w0.2,0.6,0.2,4,104,27,10.130591613773285,11.314951200269045
q2__f0.2__n1__hc0.7_w0.05__RAR,2.0,0.2,1.0,c0.7_w0.05,0.7,0.05,0,109,22,10.954179606305521,7.5515010620521
q2__f0.2__n1__hc0.7_w0.05__RAR,2.0,0.2,1.0,c0.7_w0.05,0.7,0.05,1,97,34,10.784747675619405,9.474050238493758
q2__f0.2__n1__hc0.7_w0.05__RAR,2.0,0.2,1.0,c0.7_w0.05,0.7,0.05,2,108,23,10.909070690128363,8.024582681629525
q2__f0.2__n1__hc0.7_w0.05__RAR,2.0,0.2,1.0,c0.7_w0.05,0.7,0.05,3,106,25,9.431694366812156,14.006396010479293
q2__f0.2__n1__hc0.7_w0.05__RAR,2.0,0.2,1.0,c0.7_w0.05,0.7,0.05,4,104,27,10.139342456919266,11.614253116123377
q2__f0.2__n1__hc0.7_w0.1__RAR,2.0,0.2,1.0,c0.7_w0.1,0.7,0.1,0,109,22,10.938918237018376,7.69956276689205
q2__f0.2__n1__hc0.7_w0.1__RAR,2.0,0.2,1.0,c0.7_w0.1,0.7,0.1,1,97,34,10.774693467626031,9.527120120454441
q2__f0.2__n1__hc0.7_w0.1__RAR,2.0,0.2,1.0,c0.7_w0.1,0.7,0.1,2,108,23,10.912871487592488,8.036227634642263
q2__f0.2__n1__hc0.7_w0.1__RAR,2.0,0.2,1.0,c0.7_w0.1,0.7,0.1,3,106,25,9.451213800740597,13.96949189403379
q2__f0.2__n1__hc0.7_w0.1__RAR,2.0,0.2,1.0,c0.7_w0.1,0.7,0.1,4,104,27,10.16891285724354,11.535546438914531
q2__f0.2__n1__hc0.7_w0.2__RAR,2.0,0.2,1.0,c0.7_w0.2,0.7,0.2,0,109,22,10.922878283546627,7.825901001254325
q2__f0.2__n1__hc0.7_w0.2__RAR,2.0,0.2,1.0,c0.7_w0.2,0.7,0.2,1,97,34,10.755853472058453,9.595221195349927
q2__f0.2__n1__hc0.7_w0.2__RAR,2.0,0.2,1.0,c0.7_w0.2,0.7,0.2,2,108,23,10.914788217861306,8.037340608957246
q2__f0.2__n1__hc0.7_w0.2__RAR,2.0,0.2,1.0,c0.7_w0.2,0.7,0.2,3,106,25,9.473974632140163,13.911057051507495
q2__f0.2__n1__hc0.7_w0.2__RAR,2.0,0.2,1.0,c0.7_w0.2,0.7,0.2,4,104,27,10.191161459111902,11.467632608171606
q2__f0.2__n4__hnone__RAR,2.0,0.2,4.0,none,,,0,109,22,10.768318505397852,8.16857015585997
q2__f0.2__n4__hnone__RAR,2.0,0.2,4.0,none,,,1,97,34,10.576916359130621,9.785550348343456
q2__f0.2__n4__hnone__RAR,2.0,0.2,4.0,none,,,2,108,23,10.759616824759535,8.351386460236592
q2__f0.2__n4__hnone__RAR,2.0,0.2,4.0,none,,,3,106,25,9.392774518477129,13.791988608542454
q2__f0.2__n4__hnone__RAR,2.0,0.2,4.0,none,,,4,104,27,10.32329494383408,10.582859683452813
q2__f0.2__n4__hc0.5_w0.05__RAR,2.0,0.2,4.0,c0.5_w0.05,0.5,0.05,0,109,22,10.587561398969656,7.6071903928316935
q2__f0.2__n4__hc0.5_w0.05__RAR,2.0,0.2,4.0,c0.5_w0.05,0.5,0.05,1,97,34,10.479424865073657,9.138251596392468
q2__f0.2__n4__hc0.5_w0.05__RAR,2.0,0.2,4.0,c0.5_w0.05,0.5,0.05,2,108,23,10.538666438432953,8.067062386049296
q2__f0.2__n4__hc0.5_w0.05__RAR,2.0,0.2,4.0,c0.5_w0.05,0.5,0.05,3,106,25,9.093694796069272,13.74909325769393
q2__f0.2__n4__hc0.5_w0.05__RAR,2.0,0.2,4.0,c0.5_w0.05,0.5,0.05,4,104,27,9.968752609633102,10.8124283364172
q2__f0.2__n4__hc0.5_w0.1__RAR,2.0,0.2,4.0,c0.5_w0.1,0.5,0.1,0,109,22,10.621961202718996,7.629693408948186
q2__f0.2__n4__hc0.5_w0.1__RAR,2.0,0.2,4.0,c0.5_w0.1,0.5,0.1,1,97,34,10.499867620535683,9.211133043168571
q2__f0.2__n4__hc0.5_w0.1__RAR,2.0,0.2,4.0,c0.5_w0.1,0.5,0.1,2,108,23,10.581438611650727,8.038738644039652
q2__f0.2__n4__hc0.5_w0.1__RAR,2.0,0.2,4.0,c0.5_w0.1,0.5,0.1,3,106,25,9.148881446104236,13.720486913924237
q2__f0.2__n4__hc0.5_w0.1__RAR,2.0,0.2,4.0,c0.5_w0.1,0.5,0.1,4,104,27,9.979778730411185,10.921821693504056
q2__f0.2__n4__hc0.5_w0.2__RAR,2.0,0.2,4.0,c0.5_w0.2,0.5,0.2,0,109,22,10.708849669144326,7.734034088820809
q2__f0.2__n4__hc0.5_w0.2__RAR,2.0,0.2,4.0,c0.5_w0.2,0.5,0.2,1,97,34,10.563025186745392,9.38236753763155
q2__f0.2__n4__hc0.5_w0.2__RAR,2.0,0.2,4.0,c0.5_w0.2,0.5,0.2,2,108,23,10.683070089515155,8.049236963636865
q2__f0.2__n4__hc0.5_w0.2__RAR,2.0,0.2,4.0,c0.5_w0.2,0.5,0.2,3,106,25,9.260219895056602,13.74964759048923
q2__f0.2__n4__hc0.5_w0.2__RAR,2.0,0.2,4.0,c0.5_w0.2,0.5,0.2,4,104,27,10.060113221801245,11.039635983309173
q2__f0.2__n4__hc0.6_w0.05__RAR,2.0,0.2,4.0,c0.6_w0.05,0.6,0.05,0,109,22,10.707588082810373,7.395882735939019
q2__f0.2__n4__hc0.6_w0.05__RAR,2.0,0.2,4.0,c0.6_w0.05,0.6,0.05,1,97,34,10.577643642339517,9.151504476889084
q2__f0.2__n4__hc0.6_w0.05__RAR,2.0,0.2,4.0,c0.6_w0.05,0.6,0.05,2,108,23,10.626327534111226,8.08988001393952
q2__f0.2__n4__hc0.6_w0.05__RAR,2.0,0.2,4.0,c0.6_w0.05,0.6,0.05,3,106,25,9.148033692379261,13.89924438741221
q2__f0.2__n4__hc0.6_w0.05__RAR,2.0,0.2,4.0,c0.6_w0.05,0.6,0.05,4,104,27,9.993203202910289,11.079892637788817
q2__f0.2__n4__hc0.6_w0.1__RAR,2.0,0.2,4.0,c0.6_w0.1,0.6,0.1,0,109,22,10.730149839845264,7.547675043199318
q2__f0.2__n4__hc0.6_w0.1__RAR,2.0,0.2,4.0,c0.6_w0.1,0.6,0.1,1,97,34,10.594355365213495,9.260612200992062
q2__f0.2__n4__hc0.6_w0.1__RAR,2.0,0.2,4.0,c0.6_w0.1,0.6,0.1,2,108,23,10.678680233468294,8.041805232109112
q2__f0.2__n4__hc0.6_w0.1__RAR,2.0,0.2,4.0,c0.6_w0.1,0.6,0.1,3,106,25,9.22297515665771,13.836780938670056
q2__f0.2__n4__hc0.6_w0.1__RAR,2.0,0.2,4.0,c0.6_w0.1,0.6,0.1,4,104,27,10.020615222912552,11.155791561376459
q2__f0.2__n4__hc0.6_w0.2__RAR,2.0,0.2,4.0,c0.6_w0.2,0.6,0.2,0,109,22,10.779078331751315,7.723731807393094
q2__f0.2__n4__hc0.6_w0.2__RAR,2.0,0.2,4.0,c0.6_w0.2,0.6,0.2,1,97,34,10.628074753956456,9.42501846372904
q2__f0.2__n4__hc0.6_w0.2__RAR,2.0,0.2,4.0,c0.6_w0.2,0.6,0.2,2,108,23,10.753351268815534,8.044575820198393
q2__f0.2__n4__hc0.6_w0.2__RAR,2.0,0.2,4.0,c0.6_w0.2,0.6,0.2,3,106,25,9.319989662445941,13.812441474842338
q2__f0.2__n4__hc0.6_w0.2__RAR,2.0,0.2,4.0,c0.6_w0.2,0.6,0.2,4,104,27,10.091277602868953,11.198972442293977
q2__f0.2__n4__hc0.7_w0.05__RAR,2.0,0.2,4.0,c0.7_w0.05,0.7,0.05,0,109,22,10.925508830584945,7.489095342103496
q2__f0.2__n4__hc0.7_w0.05__RAR,2.0,0.2,4.0,c0.7_w0.05,0.7,0.05,1,97,34,10.770349154661078,9.382145527764724
q2__f0.2__n4__hc0.7_w0.05__RAR,2.0,0.2,4.0,c0.7_w0.05,0.7,0.05,2,108,23,10.86503605091039,8.063838180617699
q2__f0.2__n4__hc0.7_w0.05__RAR,2.0,0.2,4.0,c0.7_w0.05,0.7,0.05,3,106,25,9.384370932328991,14.01404838325435
q2__f0.2__n4__hc0.7_w0.05__RAR,2.0,0.2,4.0,c0.7_w0.05,0.7,0.05,4,104,27,10.111002824307487,11.567373921323352
q2__f0.2__n4__hc0.7_w0.1__RAR,2.0,0.2,4.0,c0.7_w0.1,0.7,0.1,0,109,22,10.89791931450261,7.636002489846412
q2__f0.2__n4__hc0.7_w0.1__RAR,2.0,0.2,4.0,c0.7_w0.1,0.7,0.1,1,97,34,10.745186466180218,9.43804561779076
q2__f0.2__n4__hc0.7_w0.1__RAR,2.0,0.2,4.0,c0.7_w0.1,0.7,0.1,2,108,23,10.856994643306123,8.069551373776113
q2__f0.2__n4__hc0.7_w0.1__RAR,2.0,0.2,4.0,c0.7_w0.1,0.7,0.1,3,106,25,9.394840819121333,13.960304423322103
q2__f0.2__n4__hc0.7_w0.1__RAR,2.0,0.2,4.0,c0.7_w0.1,0.7,0.1,4,104,27,10.134363845156514,11.461335515828647
q2__f0.2__n4__hc0.7_w0.2__RAR,2.0,0.2,4.0,c0.7_w0.2,0.7,0.2,0,109,22,10.873510475966691,7.763148782499815
q2__f0.2__n4__hc0.7_w0.2__RAR,2.0,0.2,4.0,c0.7_w0.2,0.7,0.2,1,97,34,10.714888585837487,9.512881959073521
q2__f0.2__n4__hc0.7_w0.2__RAR,2.0,0.2,4.0,c0.7_w0.2,0.7,0.2,2,108,23,10.852263657659275,8.059423203709601
q2__f0.2__n4__hc0.7_w0.2__RAR,2.0,0.2,4.0,c0.7_w0.2,0.7,0.2,3,106,25,9.411784213314842,13.890466249754345
q2__f0.2__n4__hc0.7_w0.2__RAR,2.0,0.2,4.0,c0.7_w0.2,0.7,0.2,4,104,27,10.152806166020977,11.374141269171416
q2__f0.3__n0__hnone__RAR,2.0,0.3,0.0,none,,,0,109,22,11.148587787090024,10.703386544932929
q2__f0.3__n0__hnone__RAR,2.0,0.3,0.0,none,,,1,97,34,11.36808813378816,10.192921694553378
q2__f0.3__n0__hnone__RAR,2.0,0.3,0.0,none,,,2,108,23,11.421678944661721,9.275919498114613
q2__f0.3__n0__hnone__RAR,2.0,0.3,0.0,none,,,3,106,25,10.204718476298307,14.184003801459527
q2__f0.3__n0__hnone__RAR,2.0,0.3,0.0,none,,,4,104,27,11.206736308166846,10.552579228913205
q2__f0.3__n0__hc0.5_w0.05__RAR,2.0,0.3,0.0,c0.5_w0.05,0.5,0.05,0,109,22,10.447534949977305,9.02563204968119
q2__f0.3__n0__hc0.5_w0.05__RAR,2.0,0.3,0.0,c0.5_w0.05,0.5,0.05,1,97,34,10.66484176876025,8.84000570964776
q2__f0.3__n0__hc0.5_w0.05__RAR,2.0,0.3,0.0,c0.5_w0.05,0.5,0.05,2,108,23,10.629747180429145,8.039407193841418
q2__f0.3__n0__hc0.5_w0.05__RAR,2.0,0.3,0.0,c0.5_w0.05,0.5,0.05,3,106,25,9.209337302518474,13.71066965706729
q2__f0.3__n0__hc0.5_w0.05__RAR,2.0,0.3,0.0,c0.5_w0.05,0.5,0.05,4,104,27,10.112453148928873,10.636075184485113
q2__f0.3__n0__hc0.5_w0.1__RAR,2.0,0.3,0.0,c0.5_w0.1,0.5,0.1,0,109,22,10.414113720836706,8.731469753020002
q2__f0.3__n0__hc0.5_w0.1__RAR,2.0,0.3,0.0,c0.5_w0.1,0.5,0.1,1,97,34,10.569889766290132,8.847763910400936
q2__f0.3__n0__hc0.5_w0.1__RAR,2.0,0.3,0.0,c0.5_w0.1,0.5,0.1,2,108,23,10.560897068824918,7.948731603498507
q2__f0.3__n0__hc0.5_w0.1__RAR,2.0,0.3,0.0,c0.5_w0.1,0.5,0.1,3,106,25,9.139890984549186,13.628972646857095
q2__f0.3__n0__hc0.5_w0.1__RAR,2.0,0.3,0.0,c0.5_w0.1,0.5,0.1,4,104,27,10.017189058524123,10.650899422048616
q2__f0.3__n0__hc0.5_w0.2__RAR,2.0,0.3,0.0,c0.5_w0.2,0.5,0.2,0,109,22,10.479131088549419,8.632225460316185
q2__f0.3__n0__hc0.5_w0.2__RAR,2.0,0.3,0.0,c0.5_w0.2,0.5,0.2,1,97,34,10.571844084905024,9.022469369338072
q2__f0.3__n0__hc0.5_w0.2__RAR,2.0,0.3,0.0,c0.5_w0.2,0.5,0.2,2,108,23,10.607273887176639,7.960023724267761
q2__f0.3__n0__hc0.5_w0.2__RAR,2.0,0.3,0.0,c0.5_w0.2,0.5,0.2,3,106,25,9.191830669811534,13.642509857890046
q2__f0.3__n0__hc0.5_w0.2__RAR,2.0,0.3,0.0,c0.5_w0.2,0.5,0.2,4,104,27,10.056275665888974,10.700437417990473
q2__f0.3__n0__hc0.6_w0.05__RAR,2.0,0.3,0.0,c0.6_w0.05,0.6,0.05,0,109,22,10.441160603920421,7.729435465011363
q2__f0.3__n0__hc0.6_w0.05__RAR,2.0,0.3,0.0,c0.6_w0.05,0.6,0.05,1,97,34,10.464336757240112,8.703597025643568
q2__f0.3__n0__hc0.6_w0.05__RAR,2.0,0.3,0.0,c0.6_w0.05,0.6,0.05,2,108,23,10.45609593590631,7.773091897873603
q2__f0.3__n0__hc0.6_w0.05__RAR,2.0,0.3,0.0,c0.6_w0.05,0.6,0.05,3,106,25,8.917053446886657,13.811369976012752
q2__f0.3__n0__hc0.6_w0.05__RAR,2.0,0.3,0.0,c0.6_w0.05,0.6,0.05,4,104,27,9.829552565833223,10.799219805226363
q2__f0.3__n0__hc0.6_w0.1__RAR,2.0,0.3,0.0,c0.6_w0.1,0.6,0.1,0,109,22,10.439322947212975,7.972776792025855
q2__f0.3__n0__hc0.6_w0.1__RAR,2.0,0.3,0.0,c0.6_w0.1,0.6,0.1,1,97,34,10.4770951981324,8.794302064649502
q2__f0.3__n0__hc0.6_w0.1__RAR,2.0,0.3,0.0,c0.6_w0.1,0.6,0.1,2,108,23,10.493063751287542,7.7625676026734185
q2__f0.3__n0__hc0.6_w0.1__RAR,2.0,0.3,0.0,c0.6_w0.1,0.6,0.1,3,106,25,8.996616031465244,13.70788191542283
q2__f0.3__n0__hc0.6_w0.1__RAR,2.0,0.3,0.0,c0.6_w0.1,0.6,0.1,4,104,27,9.860350547026487,10.828012239148983
q2__f0.3__n0__hc0.6_w0.2__RAR,2.0,0.3,0.0,c0.6_w0.2,0.6,0.2,0,109,22,10.504888899010812,8.270349486045594
q2__f0.3__n0__hc0.6_w0.2__RAR,2.0,0.3,0.0,c0.6_w0.2,0.6,0.2,1,97,34,10.53752856553717,9.013685618527067
q2__f0.3__n0__hc0.6_w0.2__RAR,2.0,0.3,0.0,c0.6_w0.2,0.6,0.2,2,108,23,10.592107900680157,7.847451241030729
q2__f0.3__n0__hc0.6_w0.2__RAR,2.0,0.3,0.0,c0.6_w0.2,0.6,0.2,3,106,25,9.142197281818289,13.672978502058402
q2__f0.3__n0__hc0.6_w0.2__RAR,2.0,0.3,0.0,c0.6_w0.2,0.6,0.2,4,104,27,9.979454259381505,10.845558073480365
q2__f0.3__n0__hc0.7_w0.05__RAR,2.0,0.3,0.0,c0.7_w0.05,0.7,0.05,0,109,22,10.676138206787718,7.259108939715053
q2__f0.3__n0__hc0.7_w0.05__RAR,2.0,0.3,0.0,c0.7_w0.05,0.7,0.05,1,97,34,10.592097617380798,8.912019351783956
q2__f0.3__n0__hc0.7_w0.05__RAR,2.0,0.3,0.0,c0.7_w0.05,0.7,0.05,2,108,23,10.62406652958298,7.782503625907021
q2__f0.3__n0__hc0.7_w0.05__RAR,2.0,0.3,0.0,c0.7_w0.05,0.7,0.05,3,106,25,9.0730572103721,13.938630785242623
q2__f0.3__n0__hc0.7_w0.05__RAR,2.0,0.3,0.0,c0.7_w0.05,0.7,0.05,4,104,27,9.8595359183691,11.341839903394046
q2__f0.3__n0__hc0.7_w0.1__RAR,2.0,0.3,0.0,c0.7_w0.1,0.7,0.1,0,109,22,10.620795394421734,7.639620723438581
q2__f0.3__n0__hc0.7_w0.1__RAR,2.0,0.3,0.0,c0.7_w0.1,0.7,0.1,1,97,34,10.569260198785706,8.982902891784265
q2__f0.3__n0__hc0.7_w0.1__RAR,2.0,0.3,0.0,c0.7_w0.1,0.7,0.1,2,108,23,10.622109173796858,7.784574723683117
q2__f0.3__n0__hc0.7_w0.1__RAR,2.0,0.3,0.0,c0.7_w0.1,0.7,0.1,3,106,25,9.10613654126433,13.841448237522693
q2__f0.3__n0__hc0.7_w0.1__RAR,2.0,0.3,0.0,c0.7_w0.1,0.7,0.1,4,104,27,9.908709906986243,11.16933883400909
q2__f0.3__n0__hc0.7_w0.2__RAR,2.0,0.3,0.0,c0.7_w0.2,0.7,0.2,0,109,22,10.5967619923682,8.038089679705298
q2__f0.3__n0__hc0.7_w0.2__RAR,2.0,0.3,0.0,c0.7_w0.2,0.7,0.2,1,97,34,10.573168828793403,9.102979520631672
q2__f0.3__n0__hc0.7_w0.2__RAR,2.0,0.3,0.0,c0.7_w0.2,0.7,0.2,2,108,23,10.652079977886617,7.820772206402436
q2__f0.3__n0__hc0.7_w0.2__RAR,2.0,0.3,0.0,c0.7_w0.2,0.7,0.2,3,106,25,9.182148074259741,13.746480065623652
q2__f0.3__n0__hc0.7_w0.2__RAR,2.0,0.3,0.0,c0.7_w0.2,0.7,0.2,4,104,27,9.985445832487214,11.041083010026382
q2__f0.3__n1__hnone__RAR,2.0,0.3,1.0,none,,,0,109,22,10.834596724253267,8.685285104344311
q2__f0.3__n1__hnone__RAR,2.0,0.3,1.0,none,,,1,97,34,10.662110946461407,10.040912984203667
q2__f0.3__n1__hnone__RAR,2.0,0.3,1.0,none,,,2,108,23,10.873922158982165,8.558598823659603
q2__f0.3__n1__hnone__RAR,2.0,0.3,1.0,none,,,3,106,25,9.560645060060734,13.807053117365776
q2__f0.3__n1__hnone__RAR,2.0,0.3,1.0,none,,,4,104,27,10.532933085128336,10.393834069248433
