k_hMpc,k_1_per_m,a,mu,D,f
1.000000000000000021e-02,2.268545502611055180e-25,2.945551814206516239e-01,1.000000000000000000e+00,2.915555392510223998e-01,9.684881631722216389e-01
1.000000000000000021e-02,2.268545502611055180e-25,2.951209226666386409e-01,1.000000000000000000e+00,2.920978087686891822e-01,9.683166297206682316e-01
1.000000000000000021e-02,2.268545502611055180e-25,2.956877505109188342e-01,1.000000000000000000e+00,2.926409902893724047e-01,9.681441922994151739e-01
1.000000000000000021e-02,2.268545502611055180e-25,2.962556670404815073e-01,1.000000000000000000e+00,2.931850846404137068e-01,9.679708465696000852e-01
1.000000000000000021e-02,2.268545502611055180e-25,2.968246743463242576e-01,1.000000000000000000e+00,2.937300926444969540e-01,9.677965881824794891e-01
1.000000000000000021e-02,2.268545502611055180e-25,2.973947745234606366e-01,1.000000000000000000e+00,2.942760151196029961e-01,9.676214127702857937e-01
1.000000000000000021e-02,2.268545502611055180e-25,2.979659696709281991e-01,1.000000000000000000e+00,2.948228528789644809e-01,9.674453159556342108e-01
1.000000000000000021e-02,2.268545502611055180e-25,2.985382618917959974e-01,1.000000000000000000e+00,2.953706067310187811e-01,9.672682933472456224e-01
1.000000000000000021e-02,2.268545502611055180e-25,2.991116532931722971e-01,1.000000000000000000e+00,2.959192774793611980e-01,9.670903405257480490e-01
1.000000000000000021e-02,2.268545502611055180e-25,2.996861459862125154e-01,1.000000000000000000e+00,2.964688659226948908e-01,9.669114530673699193e-01
1.000000000000000021e-02,2.268545502611055180e-25,3.002617420861267705e-01,1.000000000000000000e+00,2.970193728547861900e-01,9.667316265294941813e-01
1.000000000000000021e-02,2.268545502611055180e-25,3.008384437121878752e-01,1.000000000000000000e+00,2.975707990644180789e-01,9.665508564590244989e-01
1.000000000000000021e-02,2.268545502611055180e-25,3.014162529877390528e-01,1.000000000000000000e+00,2.981231453353396788e-01,9.663691383780258493e-01
1.000000000000000021e-02,2.268545502611055180e-25,3.019951720402016537e-01,1.000000000000000000e+00,2.986764124462195635e-01,9.661864678047503707e-01
1.000000000000000021e-02,2.268545502611055180e-25,3.025752030010832039e-01,1.000000000000000000e+00,2.992306011705970770e-01,9.660028402266671588e-01
1.000000000000000021e-02,2.268545502611055180e-25,3.031563480059851212e-01,1.000000000000000000e+00,2.997857122768327609e-01,9.658182511370964063e-01
1.000000000000000021e-02,2.268545502611055180e-25,3.037386091946104871e-01,1.000000000000000000e+00,3.003417465280620591e-01,9.656326959942951316e-01
1.000000000000000021e-02,2.268545502611055180e-25,3.043219887107722621e-01,1.000000000000000000e+00,3.008987046821435807e-01,9.654461702537069367e-01
1.000000000000000021e-02,2.268545502611055180e-25,3.049064887024005577e-01,1.000000000000000000e+00,3.014565874916113608e-01,9.652586693504983106e-01
1.000000000000000021e-02,2.268545502611055180e-25,3.054921113215513517e-01,1.000000000000000000e+00,3.020153957036239012e-01,9.650701887055389561e-01
1.000000000000000021e-02,2.268545502611055180e-25,3.060788587244138159e-01,1.000000000000000000e+00,3.025751300599133220e-01,9.648807237161363126e-01
1.000000000000000021e-02,2.268545502611055180e-25,3.066667330713183093e-01,1.000000000000000000e+00,3.031357912967371782e-01,9.646902697839726537e-01
1.000000000000000021e-02,2.268545502611055180e-25,3.072557365267446494e-01,1.000000000000000000e+00,3.036973801448291099e-01,9.644988222778222431e-01
1.000000000000000021e-02,2.268545502611055180e-25,3.078458712593299396e-01,1.000000000000000000e+00,3.042598973293453302e-01,9.643063765610107030e-01
1.000000000000000021e-02,2.268545502611055180e-25,3.084371394418762846e-01,1.000000000000000000e+00,3.048233435698171623e-01,9.641129279767690630e-01
1.000000000000000021e-02,2.268545502611055180e-25,3.090295432513590623e-01,1.000000000000000000e+00,3.053877195800976385e-01,9.639184718598878820e-01
1.000000000000000021e-02,2.268545502611055180e-25,3.096230848689350834e-01,1.000000000000000000e+00,3.059530260683104297e-01,9.637230035205036627e-01
1.000000000000000021e-02,2.268545502611055180e-25,3.102177664799501411e-01,1.000000000000000000e+00,3.065192637367988304e-01,9.635265182602452683e-01
1.000000000000000021e-02,2.268545502611055180e-25,3.108135902739476153e-01,1.000000000000000000e+00,3.070864332820712472e-01,9.633290113620424089e-01
1.000000000000000021e-02,2.268545502611055180e-25,3.114105584446759667e-01,1.000000000000000000e+00,3.076545353947524042e-01,9.631304780961691403e-01
1.000000000000000021e-02,2.268545502611055180e-25,3.120086731900973964e-01,1.000000000000000000e+00,3.082235707595288310e-01,9.629309137162287424e-01
1.000000000000000021e-02,2.268545502611055180e-25,3.126079367123955621e-01,1.000000000000000000e+00,3.087935400550979592e-01,9.627303134672997587e-01
1.000000000000000021e-02,2.268545502611055180e-25,3.132083512179835716e-01,1.000000000000000000e+00,3.093644439541155533e-01,9.625286725710121560e-01
1.000000000000000021e-02,2.268545502611055180e-25,3.138099189175125869e-01,1.000000000000000000e+00,3.099362831231380344e-01,9.623259862305703072e-01
1.000000000000000021e-02,2.268545502611055180e-25,3.144126420258795962e-01,1.000000000000000000e+00,3.105090582225736862e-01,9.621222496518335721e-01
1.000000000000000021e-02,2.268545502611055180e-25,3.150165227622355180e-01,1.000000000000000000e+00,3.110827699066293639e-01,9.619174580100187111e-01
1.000000000000000021e-02,2.268545502611055180e-25,3.156215633499938056e-01,1.000000000000000000e+00,3.116574188232534293e-01,9.617116064691415556e-01
1.000000000000000021e-02,2.268545502611055180e-25,3.162277660168379967e-01,1.000000000000000000e+00,3.122330056140835142e-01,9.615046901845957228e-01
1.000000000000000021e-02,2.268545502611055180e-25,3.168351329947304285e-01,1.000000000000000000e+00,3.128095309143916203e-01,9.612967042846025656e-01
1.000000000000000021e-02,2.268545502611055180e-25,3.174436665199204533e-01,1.000000000000000000e+00,3.133869953530285524e-01,9.610876438948060541e-01
1.000000000000000021e-02,2.268545502611055180e-25,3.180533688329520992e-01,1.000000000000000000e+00,3.139653995523699614e-01,9.608775041196729871e-01
1.000000000000000021e-02,2.268545502611055180e-25,3.186642421786731183e-01,1.000000000000000000e+00,3.145447441282631096e-01,9.606662800559436777e-01
1.000000000000000021e-02,2.268545502611055180e-25,3.192762888062427029e-01,1.000000000000000000e+00,3.151250296899698045e-01,9.604539667746355702e-01
1.000000000000000021e-02,2.268545502611055180e-25,3.198895109691398120e-01,1.000000000000000000e+00,3.157062568401087232e-01,9.602405593428751107e-01
1.000000000000000021e-02,2.268545502611055180e-25,3.205039109251717755e-01,1.000000000000000000e+00,3.162884261746030101e-01,9.600260528061490550e-01
1.000000000000000021e-02,2.268545502611055180e-25,3.211194909364823435e-01,1.000000000000000000e+00,3.168715382826211013e-01,9.598104421977585732e-01
1.000000000000000021e-02,2.268545502611055180e-25,3.217362532695599020e-01,1.000000000000000000e+00,3.174555937465239341e-01,9.595937225394338688e-01
1.000000000000000021e-02,2.268545502611055180e-25,3.223542001952463543e-01,1.000000000000000000e+00,3.180405931418048837e-01,9.593758888347082570e-01
1.000000000000000021e-02,2.268545502611055180e-25,3.229733339887447263e-01,1.000000000000000000e+00,3.186265370370353067e-01,9.591569360754752527e-01
1.000000000000000021e-02,2.268545502611055180e-25,3.235936569296282705e-01,1.000000000000000000e+00,3.192134259938056995e-01,9.589368592350216991e-01
1.000000000000000021e-02,2.268545502611055180e-25,3.242151713018484593e-01,1.000000000000000000e+00,3.198012605666679109e-01,9.587156532757420413e-01
1.000000000000000021e-02,2.268545502611055180e-25,3.248378793937432008e-01,1.000000000000000000e+00,3.203900413030812966e-01,9.584933131489989933e-01
1.000000000000000021e-02,2.268545502611055180e-25,3.254617834980458868e-01,1.000000000000000000e+00,3.209797687433502689e-01,9.582698337839246072e-01
1.000000000000000021e-02,2.268545502611055180e-25,3.260868859118933316e-01,1.000000000000000000e+00,3.215704434205687301e-01,9.580452101015967115e-01
1.000000000000000021e-02,2.268545502611055180e-25,3.267131889368343201e-01,1.000000000000000000e+00,3.221620658605599541e-01,9.578194370051003048e-01
1.000000000000000021e-02,2.268545502611055180e-25,3.273406948788382675e-01,1.000000000000000000e+00,3.227546365818205198e-01,9.575925093912329711e-01
1.000000000000000021e-02,2.268545502611055180e-25,3.279694060483033247e-01,1.000000000000000000e+00,3.233481560954597489e-01,9.573644221286069511e-01
1.000000000000000021e-02,2.268545502611055180e-25,3.285993247600654810e-01,1.000000000000000000e+00,3.239426249051390871e-01,9.571351700875003754e-01
1.000000000000000021e-02,2.268545502611055180e-25,3.292304533334065586e-01,1.000000000000000000e+00,3.245380435070167602e-01,9.569047481137602507e-01
1.000000000000000021e-02,2.268545502611055180e-25,3.298627940920628721e-01,1.000000000000000000e+00,3.251344123896877658e-01,9.566731510509282055e-01
1.000000000000000021e-02,2.268545502611055180e-25,3.304963493642339434e-01,1.000000000000000000e+00,3.257317320341211464e-01,9.564403737126009331e-01
1.000000000000000021e-02,2.268545502611055180e-25,3.311311214825911620e-01,1.000000000000000000e+00,3.263300029136000369e-01,9.562064109114496446e-01
1.000000000000000021e-02,2.268545502611055180e-25,3.317671127842857226e-01,1.000000000000000000e+00,3.269292254936653208e-01,9.559712574419810815e-01
1.000000000000000021e-02,2.268545502611055180e-25,3.324043256109581734e-01,1.000000000000000000e+00,3.275294002320507381e-01,9.557349080857678869e-01
1.000000000000000021e-02,2.268545502611055180e-25,3.330427623087463540e-01,1.000000000000000000e+00,3.281305275786245423e-01,9.554973576095384669e-01
1.000000000000000021e-02,2.268545502611055180e-25,3.336824252282942216e-01,1.000000000000000000e+00,3.287326079753273844e-01,9.552586007668819601e-01
1.000000000000000021e-02,2.268545502611055180e-25,3.343233167247606219e-01,1.000000000000000000e+00,3.293356418561123045e-01,9.550186323043731162e-01
1.000000000000000021e-02,2.268545502611055180e-25,3.349654391578276713e-01,1.000000000000000000e+00,3.299396296468831147e-01,9.547774469440697409e-01
1.000000000000000021e-02,2.268545502611055180e-25,3.356087948917099717e-01,1.000000000000000000e+00,3.305445717654326709e-01,9.545350394076703715e-01
1.000000000000000021e-02,2.268545502611055180e-25,3.362533862951627150e-01,1.000000000000000000e+00,3.311504686213808113e-01,9.542914043922627876e-01
1.000000000000000021e-02,2.268545502611055180e-25,3.368992157414907318e-01,1.000000000000000000e+00,3.317573206161112398e-01,9.540465365893484595e-01
1.000000000000000021e-02,2.268545502611055180e-25,3.375462856085572061e-01,1.000000000000000000e+00,3.323651281427113524e-01,9.538004306735163862e-01
1.000000000000000021e-02,2.268545502611055180e-25,3.381945982787925020e-01,1.000000000000000000e+00,3.329738915859070669e-01,9.535530813071694256e-01
1.000000000000000021e-02,2.268545502611055180e-25,3.388441561392025458e-01,1.000000000000000000e+00,3.335836113220016497e-01,9.533044831420762755e-01
1.000000000000000021e-02,2.268545502611055180e-25,3.394949615813782073e-01,1.000000000000000000e+00,3.341942877188122663e-01,9.530546308146746748e-01
1.000000000000000021e-02,2.268545502611055180e-25,3.401470170015035155e-01,1.000000000000000000e+00,3.348059211356068654e-01,9.528035189498880175e-01
1.000000000000000021e-02,2.268545502611055180e-25,3.408003248003649843e-01,1.000000000000000000e+00,3.354185119230408407e-01,9.525511421630040720e-01
1.000000000000000021e-02,2.268545502611055180e-25,3.414548873833602172e-01,1.000000000000000000e+00,3.360320604230946917e-01,9.522974950518300341e-01
1.000000000000000021e-02,2.268545502611055180e-25,3.421107071605065664e-01,1.000000000000000000e+00,3.366465669690058005e-01,9.520425722043459604e-01
1.000000000000000021e-02,2.268545502611055180e-25,3.427677865464503482e-01,1.000000000000000000e+00,3.372620318852101451e-01,9.517863681985772040e-01
1.000000000000000021e-02,2.268545502611055180e-25,3.434261279604757799e-01,1.000000000000000000e+00,3.378784554872723556e-01,9.515288775917389863e-01
1.000000000000000021e-02,2.268545502611055180e-25,3.440857338265133625e-01,1.000000000000000000e+00,3.384958380818239854e-01,9.512700949397882022e-01
1.000000000000000021e-02,2.268545502611055180e-25,3.447466065731493723e-01,1.000000000000000000e+00,3.391141799665000067e-01,9.510100147835515161e-01
1.000000000000000021e-02,2.268545502611055180e-25,3.454087486336346324e-01,1.000000000000000000e+00,3.397334814298728078e-01,9.507486316501095880e-01
1.000000000000000021e-02,2.268545502611055180e-25,3.460721624458931722e-01,1.000000000000000000e+00,3.403537427513868563e-01,9.504859400559160232e-01
1.000000000000000021e-02,2.268545502611055180e-25,3.467368504525317197e-01,1.000000000000000000e+00,3.409749642012920856e-01,9.502219345015155971e-01
1.000000000000000021e-02,2.268545502611055180e-25,3.474028151008481391e-01,1.000000000000000000e+00,3.415971460405769489e-01,9.499566094792695203e-01
1.000000000000000021e-02,2.268545502611055180e-25,3.480700588428410902e-01,1.000000000000000000e+00,3.422202885209069123e-01,9.496899594714116599e-01
1.000000000000000021e-02,2.268545502611055180e-25,3.487385841352184657e-01,1.000000000000000000e+00,3.428443918845555660e-01,9.494219789487293726e-01
1.000000000000000021e-02,2.268545502611055180e-25,3.494083934394065505e-01,1.000000000000000000e+00,3.434694563643400644e-01,9.491526623698629539e-01
1.000000000000000021e-02,2.268545502611055180e-25,3.500794892215595144e-01,1.000000000000000000e+00,3.440954821835532917e-01,9.488820041782405346e-01
1.000000000000000021e-02,2.268545502611055180e-25,3.507518739525680718e-01,1.000000000000000000e+00,3.447224695558973595e-01,9.486099988170557662e-01
1.000000000000000021e-02,2.268545502611055180e-25,3.514255501080684185e-01,1.000000000000000000e+00,3.453504186854203239e-01,9.483366407091000649e-01
1.000000000000000021e-02,2.268545502611055180e-25,3.521005201684520025e-01,1.000000000000000000e+00,3.459793297664430223e-01,9.480619242677047476e-01
1.000000000000000021e-02,2.268545502611055180e-25,3.527767866188739609e-01,1.000000000000000000e+00,3.466092029834941801e-01,9.477858438923494333e-01
1.000000000000000021e-02,2.268545502611055180e-25,3.534543519492627794e-01,1.000000000000000000e+00,3.472400385112434651e-01,9.475083939794070043e-01
1.000000000000000021e-02,2.268545502611055180e-25,3.541332186543292848e-01,1.000000000000000000e+00,3.478718365144343183e-01,9.472295689132039787e-01
1.000000000000000021e-02,2.268545502611055180e-25,3.548133892335754713e-01,1.000000000000000000e+00,3.485045971478175075e-01,9.469493630654900462e-01
1.000000000000000021e-02,2.268545502611055180e-25,3.554948661913044372e-01,1.000000000000000000e+00,3.491383205560806280e-01,9.466677707980966083e-01
1.000000000000000021e-02,2.268545502611055180e-25,3.561776520366290444e-01,1.000000000000000000e+00,3.497730068737799347e-01,9.463847864618891714e-01
1.000000000000000021e-02,2.268545502611055180e-25,3.568617492834811888e-01,1.000000000000000000e+00,3.504086562252748394e-01,9.461004044027270243e-01
1.000000000000000021e-02,2.268545502611055180e-25,3.575471604506213485e-01,1.000000000000000000e+00,3.510452687246565784e-01,9.458146189487678379e-01
1.000000000000000021e-02,2.268545502611055180e-25,3.582338880616476873e-01,1.000000000000000000e+00,3.516828444756798233e-01,9.455274244249100013e-01
1.000000000000000021e-02,2.268545502611055180e-25,3.589219346450052139e-01,1.000000000000000000e+00,3.523213835716954012e-01,9.452388151435500152e-01
1.000000000000000021e-02,2.268545502611055180e-25,3.596113027339954415e-01,1.000000000000000000e+00,3.529608860955795735e-01,9.449487854092718520e-01
1.000000000000000021e-02,2.268545502611055180e-25,3.603019948667852135e-01,1.000000000000000000e+00,3.536013521196664788e-01,9.446573295148649185e-01
