galaxy,R_kpc,R_over_Rd,V_obs_kms,V_bar_kms,V_pred_kms,Sigma_req,Sigma_pred,dSigma,need_sigma_lt_1,f_bulge_global,f_bulge_r,f_disk_r,f_gas_r,g_bar_SI,Omega_bar_SI,tau_dyn_Myr,dlnVbar_dlnR,dlnGbar_dlnR,A_use,C_term,h_term,Sigma_term,g_for_h_SI
UGC11455,6.78,0.8475,196.0,179.0191633596806,208.3346773356139,1.1987071517754668,1.3543287018027086,-0.15562155002724176,False,0.0,0.0,0.9999895031995559,1.0496800444014658e-05,1.531699006551617e-10,8.55606169644625e-16,232.7030061604395,1.002855558610765,1.005711117221523,1.17251960642002,0.990868275792039,0.30497925239648194,1.3543287018027457,1.531699006551617e-10
UGC11455,7.38,0.9225,216.0,194.84621333246383,224.07771030857248,1.2289198584249867,1.322553886355405,-0.0936340279304182,False,0.0,0.0,0.9998246703072355,0.0001753296927644908,1.6669848643317933e-10,8.55538753266627e-16,232.72134313671867,0.7668366552432815,0.5336733104865345,1.17251960642002,0.9920965517261375,0.27728618029551866,1.3225538863554158,1.6669848643317933e-10
UGC11455,8.0,1.0,225.0,203.61846871047823,233.9452538348248,1.221042279857015,1.320061435270201,-0.09901915541318584,False,0.0,0.0,1.0,0.0,1.6793778677900194e-10,8.247669665848923e-16,241.40410059115752,0.3320929920738749,-0.3358140158522076,1.17251960642002,0.9927444725213349,0.27496394949461045,1.320061435270208,1.6793778677900194e-10
UGC11455,8.62,1.0775,240.0,205.66907837591924,238.1250611659137,1.3617095381923328,1.3405166274751248,0.02119291071720797,False,0.0,0.0,1.0,0.0,1.590138000670644e-10,7.731536569460435e-16,257.51948008908926,0.19382226353346255,-0.6123554729331033,1.17251960642002,0.9929951809171517,0.29246309326362946,1.3405166274751328,1.590138000670644e-10
UGC11455,9.23,1.15375,247.0,209.19195694385579,243.4185043467573,1.39413214558122,1.3539954779999348,0.04013666758128509,False,0.0,0.0,0.9985666231110724,0.001433376888927631,1.5363577042794184e-10,7.344248443986571e-16,271.099390610549,0.3083316661365174,-0.38333666772695096,1.17251960642002,0.9932945049697237,0.30394819442854637,1.3539954779999428,1.5363577042794184e-10
UGC11455,9.85,1.23125,254.0,214.21981374280023,249.92113466282768,1.4058796950069992,1.3610895296369954,0.0447901653700038,False,0.0,0.0,0.9943795407014832,0.0056204592985167594,1.5096877202101526e-10,7.047376682078233e-16,282.5194916458035,0.36293773759043546,-0.2741245248191433,1.17251960642002,0.9936367109397358,0.3099325242601006,1.3610895296370018,1.5096877202101526e-10
UGC11455,10.43,1.30375,257.0,218.68844425346305,255.74682806661923,1.3810664546066433,1.3676307028203545,0.013435751786288863,False,0.0,0.0,0.9905668366550325,0.009433163344967372,1.4858379273234088e-10,6.794313857760593e-16,293.0422879100662,0.3188530920654742,-0.36229381586909426,1.17251960642002,0.9939215675608953,0.31545654778802595,1.3676307028203603,1.4858379273234088e-10
UGC11455,11.05,1.38125,273.0,222.20780915620406,260.8791999874517,1.5094080404300438,1.3783524197299117,0.1310556207001321,False,0.0,0.0,0.9888345160872586,0.011165483912741397,1.447972904930455e-10,6.516300711612626e-16,305.54472019823385,0.24358936045572932,-0.5128212790885982,1.17251960642002,0.9941569977017973,0.3245797552811133,1.378352419729917,1.447972904930455e-10
UGC11455,11.67,1.45875,272.0,224.80053058211408,265.1968855306099,1.464006969444121,1.3916889371758572,0.07231803226826372,False,0.0,0.0,0.9884208395245899,0.011579160475410103,1.4032268500084135e-10,6.24209758924857e-16,318.96670136759474,0.22563290401458858,-0.5487341919708228,1.17251960642002,0.9943446421526795,0.3359574328558486,1.391688937175863,1.4032268500084135e-10
UGC11455,12.19,1.52375,270.0,227.1264960324973,268.9035304026973,1.4131619210699167,1.4017075296173798,0.011454391452536905,False,0.0,0.0,0.9890380428849553,0.010961957115044631,1.3713110466862708e-10,6.037653336975988e-16,329.76740573423723,0.2169125560131775,-0.5661748879736308,1.17251960642002,0.9944986259994772,0.34449718004209,1.4017075296173853,1.3713110466862708e-10
UGC11455,12.91,1.61375,279.0,229.63791411698548,273.4034973387129,1.4761184884355527,1.4174930710940046,0.058625417341548136,False,0.0,0.0,0.9904339572554194,0.009566042744580571,1.3236251871850233e-10,5.763966252152608e-16,345.4255612467658,0.15889779469397602,-0.6822044106120586,1.17251960642002,0.994677274670678,0.3579702729066463,1.4174930710940097,1.3236251871850233e-10
UGC11455,14.56,1.82,287.0,232.14569261565035,280.88118448329965,1.528419372550122,1.4639425571265205,0.06447681542360151,False,0.0,0.0,0.989770016685302,0.010229983314697967,1.1993997751276596e-10,5.166582078752732e-16,385.36526610990876,-0.06484377131414831,-1.129687542628318,1.17251960642002,0.9949554973851148,0.3976861280803968,1.4639425571265279,1.1993997751276596e-10
UGC11455,16.63,2.07875,291.0,224.9665617375169,281.6783840570498,1.6732084002155154,1.5677293878149698,0.10547901240054558,False,0.0,0.0,0.9881493648228753,0.011850635177124709,9.86160880573685e-11,4.3835887118384415e-16,454.1989243380029,-0.27354758136059587,-1.547095162721206,1.17251960642002,0.994983867619472,0.48663710819301154,1.5677293878149876,9.86160880573685e-11
UGC11455,17.77,2.22125,286.0,220.65123453087682,281.7248052515742,1.6800389208058149,1.6301870971954624,0.04985182361035245,False,0.0,0.0,0.9876813009053451,0.01231869909465484,8.878290962033416e-11,4.023676088153059e-16,494.8264308649027,-0.2424532635823482,-1.4849065271646964,1.17251960642002,0.994985512260744,0.5401727060000047,1.6301870971954904,8.878290962033416e-11
UGC11455,18.49,2.31125,288.0,218.79498725976333,282.3988274935035,1.7326475943473163,1.6659081115216203,0.06673948282569597,False,0.0,0.0,0.9857481379618434,0.014251862038156728,8.38961251234224e-11,3.8344628537498037e-16,519.2438559445607,-0.17284864873629502,-1.3456972974725687,1.17251960642002,0.9950093012756135,0.5707777709067287,1.6659081115216554,8.38961251234224e-11
UGC11455,20.24,2.53,289.0,217.17636473612873,286.17128664932335,1.7708042959995045,1.7363089092123525,0.03449538678715203,False,0.0,0.0,0.9639061400661356,0.036093859933864374,7.551247217447664e-11,3.477011518551983e-16,572.6242973409538,-0.07579318762376985,-1.1515863752475326,1.17251960642002,0.995139378639677,0.6310387516844048,1.7363089092124002,7.551247217447664e-11
UGC11455,22.62,2.8275,288.0,215.5401263106246,291.3924280409851,1.7853719589651031,1.827680416615993,-0.042308457650889864,False,0.0,0.0,0.9327383758789817,0.06726162412101833,6.655301637468318e-11,3.08773208561503e-16,644.8167206387177,-0.19259684538690536,-1.385193690773832,1.17251960642002,0.9953111930199428,0.7092244155060903,1.8276804166160578,6.655301637468318e-11
UGC11455,24.89,3.11125,269.0,209.44919861388826,292.37371694511046,1.649480379373785,1.9485845369920942,-0.2991041576183091,False,0.0,0.0,0.9343637242899461,0.06563627571005386,5.7113212327370715e-11,2.726828878092619e-16,730.1599648049513,-0.4354045103898727,-1.870809020779717,1.17251960642002,0.9953424677827213,0.8127994349728489,1.9485845369922046,5.7113212327370715e-11
UGC11455,27.06,3.3825,267.0,199.97134744757807,289.9445879942102,1.7827357627096958,2.102298921830908,-0.319563159121212,False,0.0,0.0,0.9320160322533207,0.06798396774667928,4.788636064260835e-11,2.394661097893619e-16,831.4417766290875,-0.6003624504487988,-2.2007249008975975,1.17251960642002,0.9952644712373374,0.9445843983691355,2.1022989218311254,4.788636064260835e-11
UGC11455,29.13,3.64125,272.0,190.73881762766595,287.0018705656825,2.033572385149093,2.2640774661506873,-0.23050508100159428,False,0.0,0.0,0.9391527320375282,0.060847267962471766,4.0470797822530654e-11,2.1217913755516809e-16,938.3680698294629,-0.614606132711252,-2.2292122654224897,1.17251960642002,0.9951673354622086,1.0833217517092233,2.264077466151094,4.0470797822530654e-11
UGC11455,31.3,3.9125,274.0,182.84029465629288,284.9117546195848,2.245728758941551,2.428157814422004,-0.18242905548045307,False,0.0,0.0,0.9379914643312571,0.06200853566874286,3.461015671102516e-11,1.8929173558862436e-16,1051.8268383275808,-0.5322053078297131,-2.064410615659426,1.17251960642002,0.9950965193722757,1.2240266676576137,2.4281578144226925,3.461015671102516e-11
UGC11455,33.46,4.1825,259.0,177.0786764407279,284.19950929030273,2.139276860862364,2.5758117086342955,-0.43653484777193174,False,0.0,0.0,0.9173116634025986,0.08268833659740138,3.0367614390655754e-11,1.7149221465307517e-16,1160.99805561729,-0.6037378604909662,-2.2074757209819325,1.17251960642002,0.9950720321723171,1.3506091559270326,2.5758117086352996,3.0367614390655754e-11
UGC11455,35.53,4.44125,272.0,169.6372369204356,281.416350334625,2.5709606412819013,2.752049701122103,-0.18108905984020174,False,0.0,0.0,0.9152312708350294,0.08476872916497052,2.624528243637364e-11,1.5471415894779856e-16,1286.9030806217381,-0.7365907505071121,-2.47318150101421,1.17251960642002,0.9949745689465938,1.5018077035860642,2.752049701123709,2.624528243637364e-11
UGC11455,37.7,4.7125,274.0,162.18595515641917,278.3429128179681,2.854135845601925,2.945329246320657,-0.09119340071873205,False,0.0,0.0,0.9194168677630289,0.08058313223697108,2.2609409182566608e-11,1.394042360866643e-16,1428.2358510393194,-0.6165389445930103,-2.233077889186063,1.17251960642002,0.9948635487019858,1.6676675711100601,2.9453292463232144,2.2609409182566608e-11
UGC11455,39.87,4.98375,272.0,157.8582419451072,277.80352919887383,2.968952739743259,3.0969984912852966,-0.12804575154203768,False,0.0,0.0,0.9029000242304891,0.09709997576951084,2.025314006587515e-11,1.282995415147083e-16,1551.8537744961313,-0.5310563873832379,-2.062112774766433,1.17251960642002,0.9948436864072782,1.797724579308783,3.0969984912886432,2.025314006587515e-11
UGC11455,41.93,5.24125,266.0,153.35836641670386,276.63100309396765,3.0084882922254086,3.2537692879072524,-0.2452809956818438,False,0.0,0.0,0.8975360446446125,0.10246395535538756,1.817582628919384e-11,1.1851864827385199e-16,1679.9223638264345,-0.5740665618376642,-2.148133123675399,1.17251960642002,0.9948001105202505,1.932206407962861,3.253769287911665,1.817582628919384e-11
UGC11557,0.33,0.10344827586206898,4.0,15.607879420344075,22.30475481205888,0.06567985422356352,2.042241535307904,-1.9765616810843405,True,0.0,0.0,0.9879965961415548,0.012003403858445132,2.3920923427404316e-11,1.5326184155564794e-15,129.9097842912393,0.6964883995963345,0.3929767991926696,1.17251960642002,0.5543185852232481,1.6035734894777625,2.042241642379112,2.3920923427404316e-11
UGC11557,0.99,0.3103448275862069,17.0,33.54697154736922,49.483397849651645,0.25679774281004086,2.1757670035399075,-1.9189692607298667,True,0.0,0.0,0.9948390762283218,0.005160923771678196,3.683625954948055e-11,1.0980502218349803e-15,181.32333458573365,0.47789269022603786,-0.04421461954792605,1.17251960642002,0.8595804730673907,1.1665802332387052,2.1757670035409564,3.683625954948055e-11
UGC11557,1.76,0.5517241379310345,33.3,41.348645080582756,64.12614794201664,0.6485835072248635,2.4051808596487225,-1.7565973524238592,True,0.0,0.0,0.9703566785026798,0.02964332149732017,3.147849617775291e-11,7.612945023084965e-16,261.5310200743336,0.46889302089872853,-0.06221395820254827,1.17251960642002,0.9113507173149761,1.3150024810512837,2.405180859648744,3.147849617775291e-11
UGC11557,2.42,0.7586206896551724,44.9,48.9085713346853,76.14230047241686,0.8427965095270752,2.423717698361662,-1.580921188834587,True,0.0,0.0,0.9571355768107837,0.04286442318921642,3.203012739484637e-11,6.548980377214788e-16,304.0200402163966,0.5558606361026213,0.11172127220525141,1.17251960642002,0.9354594071811501,1.2980123469139349,2.4237176983616626,3.203012739484637e-11
UGC11557,3.19,1.0,53.0,57.41819354525184,88.96738417186566,0.85202568956033,2.400836546176716,-1.5488108566163858,True,0.0,0.0,0.9997146062757895,0.0002853937242105071,3.348979159598307e-11,5.8326097580185e-16,341.3602761474029,0.3725948543642872,-0.2548102912714114,1.17251960642002,0.9518952978821525,1.2550995341471909,2.4008365461767163,3.348979159598307e-11
UGC11557,3.85,1.206896551724138,60.8,59.96698091449995,95.20244619561896,1.0279755602192053,2.520413784642624,-1.492438224423419,False,0.0,0.0,0.9736188608421021,0.026381139157897845,3.0266884379392495e-11,5.047258327469675e-16,394.4758022035666,0.233004943810311,-0.5339901123793709,1.17251960642002,0.9577323657769808,1.3539340816738303,2.520413784642624,3.0266884379392495e-11
UGC11557,4.62,1.4482758620689655,69.0,62.59197512461162,101.70559759129212,1.2152366788293711,2.6402946731734653,-1.4250579943440942,False,0.0,0.0,0.966653124473431,0.03334687552656906,2.7478904520625195e-11,4.390164148985337e-16,453.51864078189436,0.33144135251923856,-0.33711729496148735,1.17251960642002,0.9627700171337584,1.4530454674957858,2.6402946731734653,2.7478904520625195e-11
UGC11557,5.28,1.6551724137931036,76.6,66.0444520758557,108.09220263824922,1.3451937978018207,2.6786504890599674,-1.3334566912581467,False,0.0,0.0,0.93863878990515,0.06136121009485004,2.6769658980439526e-11,4.053278986960645e-16,491.2124934065299,0.3703594589168979,-0.25928108216621126,1.17251960642002,0.9668981705757856,1.4806739277860204,2.678650489059968,2.6769658980439526e-11
UGC11557,5.94,1.8620689655172415,85.0,68.76219310056945,113.59760007209083,1.5280529800607379,2.729222062652559,-1.2011690825918213,False,0.0,0.0,0.9335908386360826,0.06640916136391745,2.579390360725423e-11,3.751175238045253e-16,530.7726649141451,0.2626399110979225,-0.4747201778041372,1.17251960642002,0.969934791739986,1.5205059240862073,2.7292220626525596,2.579390360725423e-11
UGC11557,7.04,2.206896551724138,78.1,70.50862925911977,119.79372866331003,1.2269236113575168,2.8865801592115115,-1.6596565478539946,False,0.0,0.0,0.8788664142341251,0.12113358576587495,2.288315817769399e-11,3.245440794714389e-16,613.4825447747689,0.10030997798614649,-0.7993800440277141,1.17251960642002,0.9728823439838721,1.6538450866382202,2.886580159211512,2.288315817769399e-11
UGC11557,8.8,2.7586206896551726,81.6,71.11173391220328,126.7189829615284,1.3167331856308906,3.175417405761407,-1.8586842201305165,False,0.0,0.0,0.7514865246817173,0.24851347531828277,1.8621040402403818e-11,2.618560872864375e-16,760.3494340306498,-0.24852337633406663,-1.4970467526681404,1.17251960642002,0.9756952682102106,1.9015523525541949,3.1754174057614075,1.8621040402403818e-11
UGC11557,10.56,3.3103448275862073,84.5,65.12010058346041,125.85695544147066,1.6837720360960724,3.7352899383396267,-2.051517902243554,False,0.0,0.0,0.7377221885204489,0.2622778114795511,1.3012785932068583e-11,1.9982748514632435e-16,996.3700820231511,-0.48276842512691287,-1.9655368502538086,1.17251960642002,0.9753694175315953,2.391740844202273,3.735289938339627,1.3012785932068583e-11
UGC11820,0.26,0.3291139240506329,16.0,6.030451890198611,7.826149672010156,7.039474679202064,1.6842113296689019,5.355263349533162,False,0.0,0.0,0.9949668106211457,0.005033189378854343,4.5324231018495435e-12,7.5158929784618015e-16,264.9081464255646,0.9366793635642424,0.8733587271284851,1.17251960642002,0.13278873086456047,4.39449469845686,1.6842113568975359,4.5324231018495435e-12
UGC11820,0.44,0.5569620253164557,18.9,9.871013119229456,15.658293756367327,3.6660649097005322,2.5163173639626457,1.1497475457378865,False,0.0,0.0,0.982921254678669,0.01707874532133103,7.175874918988985e-12,7.269643786623944e-16,273.8815457946766,0.8815908167210633,0.7631816334421231,1.17251960642002,0.3800200583406733,3.4030124360664336,2.5163175795891326,7.175874918988985e-12
UGC11820,0.61,0.7721518987341771,25.8,13.019251130537425,22.33174945885515,3.927058794378082,2.9422087664022856,0.9848500279757966,False,0.0,0.0,0.9771039563801727,0.02289604361982738,9.004223197305653e-12,6.916083810831265e-16,287.88275736900374,0.7243436859448025,0.44868737188959784,1.17251960642002,0.5549161351644771,2.9850282497755125,2.9422087751893313,9.004223197305653e-12
UGC11820,0.79,1.0,35.8,15.310576409789412,27.367246062346943,5.467426718782493,3.1950606866578606,2.272366032124632,False,0.0,0.0,0.9722605862497401,0.02773941375025995,9.615238685119405e-12,6.280128473132814e-16,317.0351189748862,0.5946804281677016,0.1893608563353979,1.17251960642002,0.6518609381572034,2.87191419912782,3.1950606871234637,9.615238685119405e-12
UGC11820,1.01,1.2784810126582278,44.1,17.586064084950902,32.39385067931631,6.288395903057413,3.393031168217902,2.8953647348395113,False,0.0,0.0,0.9664745635402633,0.03352543645973668,9.922474862521896e-12,5.642237407182517e-16,352.87796914087306,0.5200096154044294,0.04001923080885694,1.17251960642002,0.7240164148593193,2.818901034453032,3.3930311682402587,9.922474862521896e-12
UGC11820,5.26,6.658227848101265,59.65,25.468869232849737,62.40141724583755,5.48531495461513,6.003017088047239,-0.5177021334321088,False,0.0,0.0,0.5486840399325814,0.45131596006741864,3.9961120872134425e-12,1.5690182593812444e-16,1268.9599153819968,0.5706788247446823,0.1413576494893718,1.17251960642002,0.9068453934674523,4.70520577565155,6.003017088047237,3.9961120872134425e-12
UGC11820,7.91,10.012658227848101,69.15,33.288757111072805,80.50723129865503,4.315083540560957,5.848905729738483,-1.5338221891775259,False,0.0,0.0,0.26753017564049936,0.7324698243595006,4.539654022529871e-12,1.3637198911880825e-16,1459.9928405551377,0.5848755624767872,0.1697511249535708,1.17251960642002,0.9418724141487395,4.390677611975678,5.848905729738484,4.539654022529871e-12
UGC11820,10.52,13.31645569620253,76.95,38.77460509147708,93.95710244386186,3.9384241122203973,5.871708181504354,-1.9332840692839564,False,0.0,0.0,0.15230101032943788,0.8476989896705621,4.6310887634330435e-12,1.1943612971705e-16,1667.017578662385,0.1762931161216592,-0.6474137677566745,1.17251960642002,0.9566533673040175,4.3431671899178825,5.871708181504354,4.6310887634330435e-12
UGC11820,13.14,16.632911392405063,81.25,37.892940635427074,97.72325649904823,4.597588738490074,6.650882001095408,-2.053293262605334,False,0.0,0.0,0.12478276746871307,0.8752172325312869,3.54099515068296e-12,9.34473569826986e-17,2130.634125934521,-0.08853420180064475,-1.1770684036012682,1.17251960642002,0.9597983277514727,5.02129961736734,6.650882001095408,3.54099515068296e-12
UGC11820,15.82,20.025316455696203,84.45,37.36143867679616,101.28783653146539,5.109190844953327,7.349662681066157,-2.24047183611283,False,0.0,0.0,0.10376285992513239,0.8962371400748675,2.8592016225964005e-12,7.652814569938248e-17,2601.684987218105,-0.0761026354840032,-1.1522052709680015,1.17251960642002,0.9624738225450385,5.626542641423024,7.349662681066157,2.8592016225964005e-12
UGC11914,0.28,0.12444444444444445,168.0,179.49487379866872,179.9129663498097,0.8760208913253584,1.004663971378279,-0.12864308005292058,True,0.4830662496639562,0.9724360634892317,0.0275584613801975,5.475130570783489e-06,3.728637362281271e-09,2.0772946231676318e-14,9.584684114866464,0.17903037057113053,-0.6419392588577489,1.17251960642002,0.9877932203735652,0.004026889587593933,1.00466397137828,3.728637362281271e-09
UGC11914,0.37,0.16444444444444445,187.0,188.67855747275576,189.25099019561384,0.9822863716294122,1.0060770135583124,-0.023790641928900125,True,0.4830662496639562,0.9590643608404449,0.04092518679434921,1.0452365205848159e-05,3.1177942276365802e-09,1.652436964431835e-14,12.048999874205876,0.167797045787756,-0.6644059084244915,1.17251960642002,0.9889551388164618,0.005240750690820441,1.0060770135583141,3.1177942276365802e-09
UGC11914,0.47,0.20888888888888887,204.0,195.954052139781,196.71016153265145,1.083806714984464,1.0077320999341153,0.07607461505034863,False,0.4830662496639562,0.9426933931051764,0.057290353440122906,1.6253454700639274e-05,2.6473704547648278e-09,1.3510159273850402e-14,14.737215433950912,0.15318830141758255,-0.6936233971648278,1.17251960642002,0.9897684831945556,0.00666259975158662,1.007732099934119,2.6473704547648278e-09
UGC11914,0.56,0.2488888888888889,218.0,201.15627917119565,202.085350086316,1.1744804704828788,1.0092586365856946,0.16522183389718426,False,0.4830662496639562,0.9271133678975936,0.07286385621650453,2.277588590179743e-05,2.3414411078835284e-09,1.1639910608461925e-14,17.10512515628607,0.140189356555382,-0.7196212868892218,1.17251960642002,0.9903003234982574,0.007973702045807846,1.0092586365857013,2.3414411078835284e-09
UGC11914,0.65,0.2888888888888889,232.0,205.15966189775222,206.27149329712054,1.2787687670670083,1.0108680633330969,0.2679007037339114,False,0.4830662496639562,0.910715910423965,0.08925321324039129,3.087633564358434e-05,2.0983342574405502e-09,1.0227811052283374e-14,19.46673894814212,0.14091860290220026,-0.7181627941955924,1.17251960642002,0.9906863960659571,0.009356121385101867,1.010868063333108,2.0983342574405502e-09
UGC11914,0.75,0.3333333333333333,243.0,209.58899582277692,210.90330565411833,1.3442362208725163,1.0125811068780068,0.3316551139945094,False,0.4830662496639562,0.892731595466408,0.10722933793164031,3.906660195158809e-05,1.8979281559732124e-09,9.055476164302309e-15,21.986930797808938,0.1841572887484304,-0.6316854225031676,1.17251960642002,0.9910873846071012,0.010826467838246305,1.0125811068780244,1.8979281559732124e-09
UGC11914,0.84,0.3733333333333333,253.0,214.680390417942,216.16058526883475,1.3888530263806873,1.0138372929972388,0.3750157333834485,False,0.4830662496639562,0.8782842483391213,0.12166822484950864,4.752681137003011e-05,1.7779090682189922e-09,8.281655649860429e-15,24.041343444300132,0.2354759361386769,-0.5290481277226746,1.17251960642002,0.9915120081382551,0.011902358994417625,1.0138372929972606,1.7779090682189922e-09
UGC11914,0.93,0.41333333333333333,262.0,220.36448314099985,221.99707734289103,1.4135767202619083,1.0148721046535767,0.3987046156083316,False,0.4830662496639562,0.8654726769799191,0.13447057731746515,5.674570261572336e-05,1.6920154645676975e-09,7.67825849451912e-15,25.93063621234501,0.2506865345781364,-0.49862693084374143,1.17251960642002,0.9919489081493214,0.012786833659273605,1.0148721046536018,1.6920154645676975e-09
UGC11914,1.03,0.4577777777777778,269.0,225.93880636136856,227.74395528174387,1.4174994528353382,1.0160429287156407,0.40145652411969746,False,0.4830662496639562,0.8514861732375303,0.1484482242429136,6.560251955611814e-05,1.6060109929591201e-09,7.1081679983316e-15,28.01032949874787,0.22871465916244205,-0.5425706816751301,1.17251960642002,0.9923470328514693,0.013787958410682302,1.0160429287156694,1.6060109929591201e-09
UGC11914,1.12,0.4977777777777778,275.0,230.05808718669292,232.02686304011075,1.4288623029645364,1.0171887022739672,0.41167360069056924,False,0.4830662496639562,0.8386938726100035,0.1612305512020711,7.557618792539697e-05,1.5313027578464954e-09,6.656157045258914e-15,29.912474482185004,0.19937280135570745,-0.6012543972886135,1.17251960642002,0.9926248880945734,0.01476854856930481,1.0171887022740012,1.5313027578464954e-09
UGC11914,1.21,0.5377777777777778,280.0,233.3591360542801,235.50130063626816,1.4396815735213064,1.018443647178508,0.42123792634279833,False,0.4830662496639562,0.825590088869777,0.17432344025571336,8.647087450962345e-05,1.458372023481144e-09,6.249474728694239e-15,31.8590179829919,0.16360285273866992,-0.6727942945226459,1.17251960642002,0.9928393515357179,0.015843375298143766,1.0184436471785487,1.458372023481144e-09
UGC11914,1.3,0.5777777777777778,284.0,235.78871968353363,238.11739528207767,1.450743493836546,1.0198497598289022,0.43089373400764375,False,0.4830662496639562,0.8118578920706784,0.1880444593805009,9.764854882078489e-05,1.3858198397228176e-09,5.87737972190871e-15,33.876002093848676,0.12809090978651128,-0.7438181804269988,1.17251960642002,0.9929947330471596,0.017048579452737026,1.0198497598289535,1.3858198397228176e-09
UGC11914,1.41,0.6266666666666666,287.0,237.89836527391273,240.470566819167,1.4553949977786447,1.021741276817674,0.43365372096097077,False,0.4830662496639562,0.7945106362819284,0.20537893116776604,0.000110432550305534,1.3006722696414375e-09,5.467344292777557e-15,36.41660687598182,0.09500515579694735,-0.8099896884061195,1.17251960642002,0.9931302277739704,0.01867061963642487,1.0217412768177432,1.3006722696414375e-09
UGC11914,1.5,0.6666666666666666,289.0,239.13569352984513,241.91790902176203,1.4605178781342774,1.0234042876901406,0.4371135904441368,False,0.4830662496639562,0.7800556288091475,0.21982064134687881,0.00012372984397369399,1.2353830183624977e-09,5.166033560808925e-15,38.54061833360346,0.07483552685936701,-0.8503289462812518,1.17251960642002,0.993211626244032,0.02009710584093206,1.02340428769023,1.2353830183624977e-09
UGC11914,1.59,0.7066666666666667,290.0,240.06210513115144,243.0627331613326,1.459314089284055,1.025154999178161,0.43415909010589404,False,0.4830662496639562,0.7654849775334136,0.23437703139210814,0.00013799107447827014,1.1745031185675216e-09,4.89249695584342e-15,40.695401461195154,0.0542307527622512,-0.8915384944755544,1.17251960642002,0.993274993029425,0.021599052109551674,1.025154999178277,1.1745031185675216e-09
UGC11914,1.68,0.7466666666666666,291.0,240.62813380816468,243.85784502477284,1.4624908989901695,1.0270241534922964,0.4354667454978731,False,0.4830662496639562,0.75063981658254,0.24920784126312895,0.00015234215433098793,1.1168313655371419e-09,4.6413166567942145e-15,42.89776856191584,0.03376514473912806,-0.9324697105217297,1.17251960642002,0.9933184835048076,0.023202964126129554,1.027024153492447,1.1168313655371419e-09
UGC11914,1.78,0.7911111111111111,292.0,240.96653948214473,244.461567167812,1.4684265266495287,1.0292187785851152,0.43920774806441343,False,0.4830662496639562,0.7340047680789603,0.2658275849518496,0.00016764696919001188,1.0570549336619896e-09,4.386729111575741e-15,45.38737695024994,0.015837248452079677,-0.9683255030958549,1.17251960642002,0.9933512249456699,0.02508644444602276,1.029218778585317,1.0570549336619896e-09
UGC11914,1.87,0.8311111111111111,292.0,241.06893014239725,244.81184473693676,1.4671794042492698,1.0312937170860261,0.4358856871632437,False,0.4830662496639562,0.7190077945020896,0.280809331180067,0.0001828743178433986,1.0070358992309586e-09,4.177377394242018e-15,47.66199195700156,0.008684068607301754,-0.9826318627853823,1.17251960642002,0.9933701114602743,0.026867419085432404,1.0312937170862888,1.0070358992309586e-09
UGC11914,1.96,0.8711111111111111,291.0,241.16812554730362,245.16275353929345,1.4559489990650913,1.033401684591438,0.42254731447365335,False,0.4830662496639562,0.704371494288618,0.2954309181593673,0.00019758755201468967,9.61585315843771e-10,3.987199028319197e-15,49.93533715061489,0.014062206042957826,-0.9718755879140986,1.17251960642002,0.9933889516121592,0.028676684064679606,1.033401684591775,9.61585315843771e-10
UGC11914,2.05,0.911111111111111,291.0,241.37538414262548,245.6218754198164,1.4534497517434581,1.0354952956407375,0.41795445610272064,False,0.4830662496639562,0.6903739376137888,0.3094158055463196,0.00021025683989156203,9.209502563899912e-10,3.8154274084792925e-15,52.18344013654789,0.01918068513691651,-0.9616386297261954,1.17251960642002,0.9934134809170856,0.030473380540862977,1.0354952956411605,9.209502563899912e-10
UGC11914,2.16,0.9600000000000001,291.0,241.61818189035364,246.17684731572174,1.4505301286022525,1.0380904291247872,0.4124396994774653,False,0.4830662496639562,0.6738378097159704,0.32593895893710456,0.00022323134692501764,8.758092973644418e-10,3.624765696490027e-15,54.92827521473179,0.018937499684909653,-0.9621250006301238,1.17251960642002,0.9934429497449931,0.03270038153497007,1.0380904291253379,8.758092973644418e-10
UGC11914,2.25,1.0,290.0,241.8027469446946,246.62039219638922,1.4383796671999343,1.0402446901007667,0.39813497709916756,False,0.4830662496639562,0.6607733773446862,0.33899247975823926,0.00023414289707451963,8.420619058111906e-10,3.4824331669143026e-15,57.17328035390343,0.0203046726630447,-0.9593906546738822,1.17251960642002,0.9934663601834406,0.034548986192815344,1.0402446901014424,8.420619058111906e-10
UGC11914,2.34,1.04,290.0,242.0099734928294,247.0883904569154,1.4359174311669638,1.0424090005616582,0.3935084306053056,False,0.4830662496639562,0.6482360709559073,0.35152254466508126,0.00024138437901148708,8.110632975777013e-10,3.3513631106683813e-15,59.409297408544646,0.03010766937296694,-0.9397846612540661,1.17251960642002,0.9934909259038756,0.03640608840505957,1.0424090005624786,8.110632975777013e-10
UGC11914,2.43,1.08,290.0,242.35786232346578,247.6940411162299,1.4317980590696355,1.044520314794423,0.38727774427521244,False,0.4830662496639562,0.6365886208396098,0.36316683111639175,0.0002445480439985987,7.83270970585333e-10,3.2318776996800337e-15,61.605712303233176,0.05218193449223918,-0.895636131015408,1.17251960642002,0.9935225124598371,0.038217335121355916,1.0445203147954012,7.83270970585333e-10
