galaxy,split,law,radius_kpc,observed_velocity_km_s,predicted_velocity_km_s,gbar_m_s2,gobs_m_s2,predicted_acceleration_m_s2,log_residual_dex
NGC6946,development,baryons,6.92,181.0,151.7495701806104,1.0784457408435279e-10,1.534265466784492e-10,1.0784457408435279e-10,0.15310221045403866
NGC6946,development,baryons,7.3,179.0,150.07539048758127,9.998746522113815e-11,1.422435742645026e-10,9.998746522113815e-11,0.15308709788222524
NGC6946,development,baryons,7.58,179.0,147.84157128494002,9.344872675309892e-11,1.369891942125157e-10,9.344872675309892e-11,0.16611292264992297
NGC6946,development,baryons,7.95,179.0,144.50052432430823,8.51179532499452e-11,1.3061359649444893e-10,8.51179532499452e-11,0.1859672160688998
NGC6946,development,baryons,8.33,178.0,141.35128060969242,7.773273496290601e-11,1.23266327739202e-10,7.773273496290601e-11,0.20024050971728033
NGC6946,development,baryons,8.7,177.0,140.13303150934829,7.314947889576464e-11,1.167015797229914e-10,7.314947889576464e-11,0.20286549824927827
NGC6946,development,baryons,9.08,176.0,138.97638299365832,6.893592624729378e-11,1.1055768642051613e-10,6.893592624729378e-11,0.20514332658737713
NGC6946,development,baryons,9.36,173.0,137.74584233289949,6.569474093215674e-11,1.0362530272839787e-10,6.569474093215674e-11,0.1979352079668185
NGC6946,development,baryons,9.73,172.0,135.621046596758,6.126194732904428e-11,9.853567779950882e-11,6.126194732904428e-11,0.2064027107476725
NGC6946,development,baryons,10.1,172.0,133.73592897946313,5.738842139850122e-11,9.492595494942783e-11,5.738842139850122e-11,0.21856069617503604
NGC6946,development,baryons,10.48,170.0,131.72302809304074,5.365517106694825e-11,8.93688181917387e-11,5.365517106694825e-11,0.22157443103358893
NGC6946,development,baryons,10.76,171.0,130.2686108392962,5.111127882461965e-11,8.807028550431477e-11,5.111127882461965e-11,0.23631265691914513
NGC6946,development,baryons,11.13,174.0,128.179818497297,4.78402670221947e-11,8.815618487620628e-11,4.78402670221947e-11,0.2654591919907477
NGC6946,development,baryons,11.51,174.0,126.41861275144574,4.499830673270584e-11,8.524572872912042e-11,4.499830673270584e-11,0.2774764559485485
NGC6946,development,baryons,11.88,175.0,124.78762090047232,4.247917013949524e-11,8.354281627881623e-11,4.247917013949524e-11,0.29373308759754857
NGC6946,development,baryons,12.26,174.0,123.32763976497725,4.020497762569868e-11,8.00308595164907e-11,4.020497762569868e-11,0.29897765639587076
NGC6946,development,baryons,12.54,173.0,122.3669311946655,3.8697245752584016e-11,7.73471159121056e-11,3.8697245752584016e-11,0.30076406900559666
NGC6946,development,baryons,12.91,173.0,121.15622092983917,3.6848061840413104e-11,7.513035116481828e-11,3.6848061840413104e-11,0.3094007692917433
NGC6946,development,baryons,13.29,173.0,120.13660611986671,3.519453176306328e-11,7.298215451751725e-11,3.519453176306328e-11,0.31674148847845895
NGC6946,development,baryons,13.66,175.0,119.27685622114628,3.375290237153939e-11,7.265656349870694e-11,3.375290237153939e-11,0.3329637295712653
NGC6946,development,baryons,14.03,174.0,118.32860093823471,3.234232545696875e-11,6.993430774570036e-11,3.234232545696875e-11,0.33491903726068306
NGC6946,development,baryons,14.31,171.0,117.65934140560195,3.135181207138358e-11,6.622196170694806e-11,3.135181207138358e-11,0.3247393945667724
NGC6946,development,baryons,14.69,167.0,115.96122218224504,2.966560617501279e-11,6.152627202403942e-11,2.966560617501279e-11,0.3168073743206275
NGC6946,development,baryons,15.06,165.0,114.04512760306774,2.7988392381532512e-11,5.858580089981597e-11,2.7988392381532512e-11,0.32081441749363476
NGC6946,development,baryons,15.44,163.0,112.47578414930034,2.6553404910153463e-11,5.576701097231046e-11,2.6553404910153463e-11,0.32225714955543167
NGC6946,development,baryons,15.72,162.0,111.58092744730168,2.566710261373752e-11,5.410369699247959e-11,2.566710261373752e-11,0.32385009529914555
NGC6946,development,baryons,16.09,161.0,106.59593824344341,2.2886254536689073e-11,5.2208974494522926e-11,2.2886254536689073e-11,0.3581704389690248
NGC6946,development,baryons,16.47,159.0,105.30839273296313,2.1821360514967587e-11,4.9745076634148753e-11,2.1821360514967587e-11,0.3578682798242293
NGC6946,development,baryons,16.84,158.0,104.12989661955879,2.086691476354437e-11,4.804205117677502e-11,2.086691476354437e-11,0.36216329946372594
NGC6946,development,baryons,17.21,157.0,102.9744289617573,1.9967669007561502e-11,4.6416019003785097e-11,1.9967669007561502e-11,0.36634052025386876
NGC6946,development,baryons,17.5,157.0,102.0751753366116,1.9295306219191907e-11,4.5646839260293805e-11,1.9295306219191907e-11,0.3739590356341293
NGC6946,development,baryons,17.87,157.0,100.98455139277495,1.84941673579982e-11,4.4701717238676084e-11,1.84941673579982e-11,0.38328942374891684
NGC6946,development,baryons,18.24,160.0,99.95515104285523,1.7751496874313252e-11,4.548462160623671e-11,1.7751496874313252e-11,0.40862960578536844
NGC6946,development,baryons,18.62,159.0,98.92713571108787,1.7033372653207372e-11,4.400114995512513e-11,1.7033372653207372e-11,0.4121633788309181
NGC6946,development,baryons,18.9,160.0,98.17518102860825,1.652688754910964e-11,4.389626974062209e-11,1.652688754910964e-11,0.424236543804261
NGC6946,development,li2018_rar_mond,0.19,153.0,195.90870462821306,6.542344653053074e-09,3.992810651926481e-09,6.546411783149719e-09,-0.21472460441260932
NGC6946,development,li2018_rar_mond,0.56,130.0,150.76245362509266,1.264147411311977e-09,9.780208927073172e-10,1.315369663711679e-09,-0.12869968914691604
NGC6946,development,li2018_rar_mond,0.94,128.0,139.53510233880567,5.994390111202488e-10,5.648609348750689e-10,6.712565734341828e-10,-0.07494701118300767
NGC6946,development,li2018_rar_mond,1.22,134.0,137.97858348688828,4.294584359628094e-10,4.769789583710084e-10,5.057233292261086e-10,-0.025413767445794513
NGC6946,development,li2018_rar_mond,1.59,129.0,140.73954340952372,3.260642296793423e-10,3.391811833688282e-10,4.037240357535793e-10,-0.07565285489245495
NGC6946,development,li2018_rar_mond,1.96,131.0,143.5972625026755,2.634695066252094e-10,2.837500682967079e-10,3.409460826028152e-10,-0.07974973012618183
NGC6946,development,li2018_rar_mond,2.34,138.0,149.37474348005156,2.3211124758237379e-10,2.637495760178568e-10,3.0902096353480944e-10,-0.06879617216295685
NGC6946,development,li2018_rar_mond,2.71,139.0,157.75261864359342,2.2099294582430238e-10,2.3105201716367003e-10,2.9760026812708716e-10,-0.10992355374600528
NGC6946,development,li2018_rar_mond,2.99,143.0,160.39406439855063,2.0286230322918934e-10,2.2164112270852113e-10,2.788398571811017e-10,-0.09970451023981744
NGC6946,development,li2018_rar_mond,3.37,146.0,165.0210398979754,1.8663025227075294e-10,2.0498650247417236e-10,2.618775040338096e-10,-0.10637292751417826
NGC6946,development,li2018_rar_mond,3.74,154.0,168.3241447172892,1.7113448606111309e-10,2.0550353376594268e-10,2.455108474673556e-10,-0.07725139117462707
NGC6946,development,li2018_rar_mond,4.12,161.0,171.65877815936858,1.5828152732692094e-10,2.0389378631477521e-10,2.3178443723912537e-10,-0.05568028185422161
NGC6946,development,li2018_rar_mond,4.4,167.0,174.8345706347341,1.5211118808067169e-10,2.0541384909844068e-10,2.2513934638170036e-10,-0.03982168033632299
NGC6946,development,li2018_rar_mond,4.77,173.0,179.2411343347957,1.4577680071571647e-10,2.0334021667459207e-10,2.1827622947864592e-10,-0.0307831611423357
