galaxy,radius_kpc,gbar_m_s2,gobs_m_s2,predicted_acceleration_m_s2,log_residual_dex
NGC4013,18.68322222222222,1.604174210193691e-11,4.779845416263911e-11,5.2383481605973444e-11,-0.03978050848164752
NGC4013,19.497722222222222,1.466200628885615e-11,4.5801716263116797e-11,4.970291295054266e-11,-0.0355000902667174
NGC4013,20.20161111111111,1.360025481614565e-11,4.527745542778491e-11,4.7579354419229656e-11,-0.021536533298349803
NGC4013,20.9055,1.2632247082322293e-11,4.5861239625420154e-11,4.559124240517188e-11,0.0025643621903709566
NGC4013,21.599333333333334,1.1803769964523333e-11,4.490568382686829e-11,4.3845669395402566e-11,0.010374609369128701
NGC4013,22.42388888888889,1.096871658545494e-11,4.226012163733043e-11,4.2040394327787345e-11,0.002263961805366537
NGC4013,23.11772222222222,1.0354209164113999e-11,4.0513732522883096e-11,4.0679383196541953e-11,-0.0017721027866301892
NGC4013,23.82161111111111,9.81757176010733e-12,4.0247157949028495e-11,3.9466064135760724e-11,0.008511400787883074
NGC4013,24.5255,9.403523229372543e-12,3.954793311197749e-11,3.8512843796995775e-11,0.011518202747451892
NGC4013,25.34,8.927562826867983e-12,3.9615777138843196e-11,3.739728617222019e-11,0.025028092182125445
NGC4013,26.043888888888887,8.456744728660054e-12,3.9426082427560204e-11,3.6271308101480314e-11,0.03622040713349879
NGC4013,26.73772222222222,8.019025024254518e-12,3.9270827973045864e-11,3.520275410136075e-11,0.04749341587952155
NGC4013,27.562277777777776,7.531249543400281e-12,3.809599838756984e-11,3.398512224051486e-11,0.04959052331148612
NGC4013,28.25611111111111,7.14055923642902e-12,3.7160545046380407e-11,3.298758152168854e-11,0.051731598818998165
NGC4013,28.96,6.786186587210296e-12,3.625733735428088e-11,3.206413453046953e-11,0.053376385448863
NGC4013,29.7745,6.411617977011834e-12,3.4486171390537295e-11,3.106715791378662e-11,0.045343457302719235
NGC4013,30.478388888888887,6.133514034994987e-12,3.2192591978832304e-11,3.031193418611127e-11,0.02614229589062238
NGC4013,31.182277777777777,5.7951262384083695e-12,3.003581782331771e-11,2.937432918605189e-11,0.009671504008775214
NGC4051,2.9750000000000005,8.020423568699166e-11,1.55586554598993e-10,1.4361094942144866e-10,0.03478451027151281
NGC4051,4.454000000000001,6.406013072830118e-11,1.5137317280481762e-10,1.2357297243131806e-10,0.08812542055530688
NGC4051,5.933000000000001,7.015414707183024e-11,1.484255518151676e-10,1.3125649480532759e-10,0.053387869942395826
NGC4051,7.412000000000002,6.715252810564413e-11,1.2029827410781026e-10,1.2749200299303115e-10,-0.025223547601172517
NGC4051,8.899500000000002,4.967436719620232e-11,9.166823924084677e-11,1.046893489111292e-10,-0.05768360930598885
NGC4051,10.361500000000001,3.823796309096924e-11,7.771471980824444e-11,8.864712616397924e-11,-0.057161375301319865
NGC4068,1.4562929061784895,7.96207023345169e-12,3.5941140347528205e-11,3.5062085106802744e-11,0.010754112791655085
NGC4068,1.8794050343249427,8.741392154137663e-12,3.905512524167237e-11,3.6954825757290694e-11,0.02400687592348427
NGC4085,1.624,1.1146424785602272e-10,1.2745926037198408e-10,1.802021679454919e-10,-0.1503886175085593
NGC4085,2.529333333333333,8.683481025803428e-11,1.6080288569131142e-10,1.515792712919473e-10,0.0256540232316746
NGC4085,3.3413333333333335,7.32448032943217e-11,1.5651339028260945e-10,1.3509488645562771e-10,0.06391258828985075
NGC4085,4.153333333333333,6.539286350968125e-11,1.3193310310451248e-10,1.2526722392109028e-10,0.022516324270054178
NGC4085,4.965333333333334,5.17524822748731e-11,1.1550977377574814e-10,1.0749374011244374e-10,0.031235559404729236
NGC4085,5.786666666666667,3.8695568343931185e-11,1.0363661293990966e-10,8.931214945654597e-11,0.06460266933336849
NGC4088,2.6055555555555556,1.203617016888476e-10,2.3193873917008504e-10,1.902427991629488e-10,0.08606506461554922
NGC4088,3.9008888888888893,1.4538432658770753e-10,2.198174986847681e-10,2.1784954260411085e-10,0.0039056092686271405
NGC4088,5.1962222222222225,1.3420280956879922e-10,2.0147175007653188e-10,2.0561642499371364e-10,-0.008843644965433954
NGC4088,6.491555555555556,9.481085115461431e-11,1.6672080962549202e-10,1.6100196936693766e-10,0.015158622304968332
NGC4088,7.794333333333334,7.300022638067012e-11,1.3431450005102124e-10,1.3479247164579572e-10,-0.001542737024547148
NGC4088,9.074777777777777,5.869329075025286e-11,1.0900798467609711e-10,1.1666349310562722e-10,-0.029476665268423904
NGC4088,10.377555555555556,4.384759639349436e-11,9.20646627548521e-11,9.665687049192919e-11,-0.02113976304033832
NGC4088,11.672888888888888,3.421510308267041e-11,7.900162504171365e-11,8.269947018234973e-11,-0.01986670253506104
NGC4088,12.968222222222224,2.7632437377369586e-11,6.859354642686102e-11,7.250077407376798e-11,-0.024059386102805752
NGC4088,14.35288888888889,2.2408329568024062e-11,6.65654252490995e-11,6.386417083705542e-11,0.01799143280964076
NGC4088,15.990666666666668,1.7829159089420832e-11,6.186253878964729e-11,5.574058240781119e-11,0.045256236989737776
NGC4100,2.175,1.5065106874060935e-10,2.1525644221844839e-10,2.235611833907366e-10,-0.016440241895605674
NGC4100,2.916666666666667,1.293150687066555e-10,2.441684575004176e-10,2.0021882742878772e-10,0.0861846459931225
NGC4100,3.641666666666667,1.3239220283928721e-10,2.519830333667492e-10,2.0362071638087747e-10,0.09254933860472069
NGC4100,4.366666666666667,1.5055234081722642e-10,2.466298632744186e-10,2.2345439254733527e-10,0.04285676595289777
NGC4100,5.091666666666667,1.5820301974728352e-10,2.3051551693790258e-10,2.3170012659544198e-10,-0.0022261062389334475
NGC4100,5.816666666666667,1.5342088492887393e-10,2.1036922664816627e-10,2.2655303329076566e-10,-0.03218767085618685
NGC4100,6.541666666666667,1.2637024907397076e-10,1.8898778681953699e-10,1.9695078127820657e-10,-0.017923968782494113
NGC4100,7.2666666666666675,1.0553523091791257e-10,1.6666035641460326e-10,1.734321916442776e-10,-0.017297406003760597
NGC4100,8.0,8.547618630519942e-11,1.4981848378404006e-10,1.499571443892037e-10,-0.00040176408163375676
NGC4100,8.725000000000001,6.974199003154727e-11,1.3736938341230032e-10,1.3074178631604931e-10,0.021475534498320424
NGC4100,9.458333333333334,5.901165212783286e-11,1.2540216838577379e-10,1.1707746907240734e-10,0.029831720660281575
NGC4100,10.158333333333333,5.211639510169192e-11,1.1432838689605753e-10,1.0798185404975756e-10,0.02480329586347312
NGC4100,10.933333333333334,4.5759823436488436e-11,1.0177562896001592e-10,9.932237219042136e-11,0.010596711356590975
NGC4100,11.616666666666667,4.0449581755619464e-11,9.270735176168965e-11,9.184121501479792e-11,0.004076554786764666
NGC4100,12.383333333333333,3.553448557809938e-11,8.412429268527837e-11,8.467111456674306e-11,-0.0028138509257203746
NGC4100,13.066666666666666,3.1940172120507146e-11,7.707498528005461e-11,7.924701172741676e-11,-0.012069444222218548
NGC4100,13.841666666666667,2.8586764337847162e-11,7.111529849998742e-11,7.402122981402663e-11,-0.017393259046090098
NGC4100,14.51666666666667,2.6041851561243148e-11,7.096202939947983e-11,6.993015040994926e-11,0.006361564774543347
NGC4100,15.291666666666668,2.3389223264142028e-11,6.66107981163458e-11,6.553069263384934e-11,0.0070998790080923375
NGC4100,15.966666666666667,2.1249771100440032e-11,5.8158350123901355e-11,6.186512534211155e-11,-0.026833819506143976
NGC4100,16.741666666666667,1.9114965401068187e-11,4.848064736271124e-11,5.8085143024676055e-11,-0.07849665273318394
NGC4100,17.516666666666666,1.7292828254120363e-11,4.633569008167788e-11,5.474585279346114e-11,-0.07243558990685804
NGC4100,18.291666666666668,1.5730161692990103e-11,4.437249227867284e-11,5.1785389532261615e-11,-0.06709342487269811
NGC4100,18.96666666666667,1.4481402889944385e-11,4.3336732577991306e-11,4.9345631447079535e-11,-0.0563925466622443
NGC4138,2.5954999999999995,3.871995323177365e-10,4.000686157314079e-10,4.642196291585442e-10,-0.06458901678282472
NGC4138,5.2108888888888885,1.3933258873765265e-10,2.364867781845917e-10,2.1124761127638784e-10,0.04901505786274225
NGC4138,7.806388888888888,6.551075565257007e-11,1.360054844982218e-10,1.2541670649157913e-10,0.03520103010594532
NGC4138,13.395166666666666,2.1723782135403016e-11,5.086714204917279e-11,6.268718480094178e-11,-0.09074142903440682
NGC4157,3.052777777777778,2.0506378053458302e-10,2.6206250268450915e-10,2.8112763860242683e-10,-0.030498660459222143
NGC4157,4.570444444444445,1.5957173240088821e-10,2.617850215991769e-10,2.331691599373387e-10,0.05027368612105815
NGC4157,6.088111111111112,1.2751334567080552e-10,2.153824515588489e-10,1.9822082262274082e-10,0.03606104180511178
NGC4157,7.605777777777779,1.0652224099331822e-10,1.72404760536785e-10,1.745639184683159e-10,-0.0054052284049489726
NGC4157,9.132166666666667,7.793888828133772e-11,1.337612756593292e-10,1.4085714143527887e-10,-0.02244846863314948
NGC4157,10.632388888888888,5.8026043142543184e-11,1.101988646243388e-10,1.1579407541850043e-10,-0.021509219351042667
NGC4157,12.158777777777777,4.3924007468982425e-11,9.234996568480428e-11,9.676397061090129e-11,-0.02027694248475656
NGC4157,13.676444444444444,3.413710824785394e-11,8.034580592669966e-11,8.258223622722977e-11,-0.011923427469102969
NGC4157,15.194111111111113,2.8545973886934947e-11,7.075681066473142e-11,7.395656168885963e-11,-0.019208463164719584
NGC4157,16.71177777777778,2.344662330386091e-11,6.362609487425843e-11,6.562751307484814e-11,-0.013450678450164328
NGC4157,18.229444444444443,1.92954272426499e-11,5.96251544573959e-11,5.840990574927277e-11,0.00894301161913007
NGC4157,19.75583333333333,1.7195823578435242e-11,5.6227512940081655e-11,5.4564824985213536e-11,0.013036107628602403
NGC4157,21.273500000000002,1.469349000089423e-11,5.2782227209765136e-11,4.9765037336588636e-11,0.02556337761216588
NGC4157,22.791166666666665,1.2574546540252883e-11,4.926745203391396e-11,4.547103954733443e-11,0.034825219388245614
NGC4157,24.308833333333336,1.0883050093623672e-11,4.5203524827077514e-11,4.1852385204155746e-11,0.033452087175852886
NGC4157,25.8265,9.555568704657248e-12,4.301091415376054e-11,3.886468203168691e-11,0.04402355423480718
NGC4183,1.8849999999999998,3.336279506045806e-11,9.966414015042415e-11,8.141410504526609e-11,0.0878392710453393
NGC4183,2.5277777777777777,2.7676879944842518e-11,9.42548523715742e-11,7.25719340617975e-11,0.11353502023852936
NGC4183,3.156111111111111,2.7447067932438583e-11,9.591420554706049e-11,7.220358665274866e-11,0.12332416258445249
NGC4183,3.7844444444444445,2.6251555683272117e-11,8.452347192983821e-11,7.027179079424408e-11,0.08019630688716854
NGC4183,4.412777777777778,2.5275170582257654e-11,7.799079677117437e-11,6.867372398951665e-11,0.05525275856926074
NGC4183,5.041111111111111,2.454738489137411e-11,7.367535731467527e-11,6.746993020552561e-11,0.03821198989331921
NGC4183,5.669444444444444,2.406868275392326e-11,7.049956200963583e-11,6.667198851744508e-11,0.02424301055537708
NGC4183,6.297777777777778,2.3635310529533646e-11,6.694271711119966e-11,6.594525270794248e-11,0.006519798934220242
NGC4183,6.933333333333333,2.100822545808097e-11,6.187775744057281e-11,6.144392389880142e-11,0.003055623122430476
NGC4183,7.561666666666667,1.8086909324417223e-11,5.285783780092084e-11,5.621501451312283e-11,-0.026742933183770346
NGC4183,8.197222222222221,1.6320667438500122e-11,4.788501489334501e-11,5.291549273624948e-11,-0.04338321769476247
NGC4183,8.890555555555556,1.3632457273803475e-11,4.495707244318775e-11,4.764460637593919e-11,-0.025215720614356736
NGC4183,9.475555555555555,1.1797308756192384e-11,4.0675160836448635e-11,4.383188416552667e-11,-0.032460860832660796
NGC4183,10.147222222222222,1.0354911254393356e-11,3.7289048767249956e-11,4.0680955014416386e-11,-0.037809834965767064
NGC4183,10.818888888888889,9.412175655277975e-12,3.5624706954219365e-11,3.853292306924291e-11,-0.03408065484823174
NGC4183,11.577222222222224,8.298897833003285e-12,3.452411489554842e-11,3.5888480864180304e-11,-0.016832522058667136
NGC4183,12.241666666666665,7.327168887792177e-12,3.206459699347881e-11,3.3466634507171166e-11,-0.01858625493602986
NGC4183,12.913333333333332,6.7916685515313765e-12,2.9846650457170366e-11,3.207856205953308e-11,-0.03131929307641016
NGC4183,13.671666666666667,6.090743372771738e-12,2.8710772268328886e-11,3.019458702601798e-11,-0.021884219704716202
NGC4183,14.422777777777776,5.4413372282183295e-12,2.8214223254017638e-11,2.8370244500798104e-11,-0.002394980140146976
NGC4217,1.7593333333333332,1.8740065520317845e-10,1.8013131890566426e-10,2.6268653863734e-10,-0.16384858905429012
NGC4217,2.639,1.8741986324615152e-10,2.6170444445988036e-10,2.6270670453627456e-10,-0.0016600583394368407
NGC4217,3.5388888888888888,1.6914851630805284e-10,2.4624393677028094e-10,2.4339945298087e-10,0.0050459478735197984
NGC4217,4.418555555555556,1.3489806206606578e-10,2.220051011285745e-10,2.063816056551074e-10,0.03169196662438814
NGC4217,5.298222222222222,1.151103820492443e-10,1.8727969972949582e-10,1.843331697590525e-10,0.006887213173987087
NGC4217,6.177888888888889,1.0605151498052194e-10,1.7755803484995005e-10,1.7402441614358315e-10,0.008730144394882447
NGC4217,7.057555555555556,9.66395649974495e-11,1.5712088916338486e-10,1.631398424017151e-10,-0.016326110261759737
NGC4217,7.937222222222221,9.213596617043118e-11,1.4427528330038815e-10,1.5786023412518818e-10,-0.039080806812806936
NGC4217,8.816888888888888,7.384817472367425e-11,1.3265896693364671e-10,1.3583999113589194e-10,-0.010291033602903251
NGC4217,9.706666666666665,5.856311625732488e-11,1.2177030545359966e-10,1.1649406619746751e-10,0.01923759096519641
NGC4217,10.586333333333334,4.864304030621914e-11,1.1165185600330055e-10,1.032864200784005e-10,0.03382272182261864
NGC4217,11.476111111111111,4.1490302608366574e-11,1.0084947478818466e-10,9.332745082877819e-11,0.0336642372482769
NGC4217,12.325444444444443,3.591148085835721e-11,9.094274878304449e-11,8.523059427432954e-11,0.02817256020999783
NGC4217,13.265777777777776,3.0991050226265686e-11,8.179264233106843e-11,7.77853576972746e-11,0.02181638524311238
NGC4217,14.094888888888887,2.7235506063473147e-11,7.365278651089334e-11,7.186365190641992e-11,0.010679899142305185
NGC4217,15.02511111111111,2.381767409383566e-11,6.755750736991231e-11,6.625157619613434e-11,0.008477402219674423
NGC4217,15.965444444444444,2.111685855545731e-11,6.357850281930949e-11,6.163355046148477e-11,0.013493110286314615
NGC4217,16.905777777777775,1.9038484370587216e-11,6.072249747610931e-11,5.794719776833313e-11,0.020317186462323864
NGC4559,1.9388,6.048167680184944e-11,1.1850607840734655e-10,1.1898206064052267e-10,-0.0017408594380541925
NGC4559,2.4272,5.908159207554962e-11,1.2356459083472934e-10,1.171683418140503e-10,0.02308375165319104
NGC4559,2.9082,5.769798338949927e-11,1.1593792630279615e-10,1.1536572524449996e-10,0.00214872759182259
NGC4559,3.3892,5.1806922039686006e-11,1.0342342970208383e-10,1.0756681509737424e-10,-0.017059374324044606
NGC4559,3.8627999999999996,4.519825181144089e-11,9.426684295380784e-11,9.854271889091951e-11,-0.0192655781436323
NGC4559,4.3660000000000005,3.987336473487004e-11,8.340218986760623e-11,9.101380337291354e-11,-0.037929809530520865
NGC4559,4.8396,3.489683729350785e-11,7.810655763302562e-11,8.37209173489443e-11,-0.0301464806586382
NGC4559,5.320600000000001,3.0875550967986e-11,7.504725336474084e-11,7.760658640180341e-11,-0.014563778770535411
NGC4559,5.8238,2.8585094383733552e-11,7.231904880940102e-11,7.401858286352575e-11,-0.010088060612559825
NGC4559,6.2974,2.671615879844339e-11,6.924750868416074e-11,7.102569784715055e-11,-0.011011356063355758
NGC4559,6.7784,2.4305934535236615e-11,6.544763910834992e-11,6.706808205034981e-11,-0.01062190210356242
NGC4559,7.2816,2.1705174845388042e-11,6.197073558863895e-11,6.265502566606188e-11,-0.004769260997831884
NGC4559,7.7552,1.959841988943892e-11,6.017539427480768e-11,5.895291199317726e-11,0.008913682453759448
NGC4559,8.2362,1.7860803845209775e-11,5.7609394595511215e-11,5.579895416905831e-11,0.013867252243760933
NGC4559,8.7172,1.617714133270791e-11,5.533400512101355e-11,5.264213198308904e-11,0.02165863624856825
NGC4559,9.1982,1.4692203770477283e-11,5.244043285000319e-11,4.976250023380715e-11,0.022764075122067278
NGC4559,9.6792,1.3549417024487993e-11,4.983444803712077e-11,4.747622952017726e-11,0.02105343167071621
NGC4559,10.1602,1.2707002944917425e-11,4.825667789020276e-11,4.5746681312431546e-11,0.023197826985385965
NGC4559,10.641200000000001,1.1916988167289714e-11,4.6827634434553014e-11,4.4086780353573276e-11,0.026193835756354356
NGC4559,11.1222,1.1132448589347516e-11,4.480248723678459e-11,4.2398232046987824e-11,0.023954377348451468
NGC4559,11.6032,1.0576466067112718e-11,4.2255369096459425e-11,4.117500595132157e-11,0.011248228963740971
NGC4559,12.0842,1.0162975550529506e-11,4.057343462538175e-11,4.0249765199323635e-11,0.003478421974207308
NGC4559,12.5652,9.770301691921968e-12,3.9020270166812944e-11,3.9358013824830984e-11,-0.0037429019214215457
NGC4559,13.112799999999998,9.341754779765122e-12,3.6184681819866816e-11,3.836929758573501e-11,-0.02545909065435421
NGC4559,13.5272,9.089803878532186e-12,3.565834684494199e-11,3.778002223103945e-11,-0.025101004140843215
NGC4559,14.0748,8.70610939512374e-12,3.427100842931334e-11,3.68705684089819e-11,-0.03175294909134337
NGC4559,14.555800000000001,8.348118754259494e-12,3.259748662165937e-11,3.600815394608179e-11,-0.04321674091822163
NGC4559,15.0368,7.9609102298163e-12,3.1035341141731526e-11,3.505921606132619e-11,-0.05294567733058665
NGC4559,15.5178,7.546346135354126e-12,2.9574215106407904e-11,3.4023258093976315e-11,-0.06086267228278201
NGC5005,0.9626035502958581,1.871932741296261e-09,1.830323561953355e-09,1.9086984008763897e-09,-0.01820943918134076
NGC5005,1.4439053254437872,1.2234479286567658e-09,1.1581811272252138e-09,1.2758171260896073e-09,-0.04201194391303203
NGC5005,1.935029585798817,8.865833920445097e-10,9.183486518256032e-10,9.492312188119793e-10,-0.014364420316813972
